Sentence_Index,Token,Pos,Explained_Tag,Tag,iob_Tag,Entity_Type
0,environmental,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
0,health,NOUN,"noun, singular or mass",NN,O,
0,.,PUNCT,"punctuation mark, sentence closer",.,O,
1,"
",SPACE,whitespace,_SP,O,
1,Climate,NOUN,"noun, singular or mass",NN,O,
1,change,NOUN,"noun, singular or mass",NN,O,
1,poses,VERB,"verb, 3rd person singular present",VBZ,O,
1,a,DET,determiner,DT,O,
1,vast,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
1,range,NOUN,"noun, singular or mass",NN,O,
1,of,ADP,"conjunction, subordinating or preposition",IN,O,
1,health,NOUN,"noun, singular or mass",NN,O,
1,risks,NOUN,"noun, plural",NNS,O,
1,for,ADP,"conjunction, subordinating or preposition",IN,O,
1,countries,NOUN,"noun, plural",NNS,O,
1,in,ADP,"conjunction, subordinating or preposition",IN,O,
1,the,DET,determiner,DT,B,LOC
1,Western,PROPN,"noun, proper singular",NNP,I,LOC
1,Pacific,PROPN,"noun, proper singular",NNP,I,LOC
1,Region,PROPN,"noun, proper singular",NNP,I,LOC
1,",",PUNCT,"punctuation mark, comma",",",O,
1,from,ADP,"conjunction, subordinating or preposition",IN,O,
1,warmer,ADJ,"adjective, comparative",JJR,O,
1,temperatures,NOUN,"noun, plural",NNS,O,
1,that,PRON,wh-determiner,WDT,O,
1,increase,VERB,"verb, non-3rd person singular present",VBP,O,
1,the,DET,determiner,DT,O,
1,range,NOUN,"noun, singular or mass",NN,O,
1,of,ADP,"conjunction, subordinating or preposition",IN,O,
1,malaria,NOUN,"noun, singular or mass",NN,O,
1,",",PUNCT,"punctuation mark, comma",",",O,
1,dengue,NOUN,"noun, singular or mass",NN,O,
1,and,CCONJ,"conjunction, coordinating",CC,O,
1,other,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
1,vector,NOUN,"noun, singular or mass",NN,O,
1,-,PUNCT,"punctuation mark, hyphen",HYPH,O,
1,borne,VERB,"verb, past participle",VBN,O,
1,diseases,NOUN,"noun, plural",NNS,O,
1,to,ADP,"conjunction, subordinating or preposition",IN,O,
1,a,DET,determiner,DT,O,
1,rise,NOUN,"noun, singular or mass",NN,O,
1,in,ADP,"conjunction, subordinating or preposition",IN,O,
1,waterborne,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
1,and,CCONJ,"conjunction, coordinating",CC,O,
1,foodborne,NOUN,"noun, singular or mass",NN,O,
1,diseases,NOUN,"noun, plural",NNS,O,
1,associated,VERB,"verb, past participle",VBN,O,
1,with,ADP,"conjunction, subordinating or preposition",IN,O,
1,extreme,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
1,weather,NOUN,"noun, singular or mass",NN,O,
1,.,PUNCT,"punctuation mark, sentence closer",.,O,
2,"
",SPACE,whitespace,_SP,O,
2,Many,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
2,Pacific,PROPN,"noun, proper singular",NNP,B,LOC
2,island,NOUN,"noun, singular or mass",NN,O,
2,countries,NOUN,"noun, plural",NNS,O,
2,and,CCONJ,"conjunction, coordinating",CC,O,
2,areas,NOUN,"noun, plural",NNS,O,
2,are,AUX,"verb, non-3rd person singular present",VBP,O,
2,seriously,ADV,adverb,RB,O,
2,threatened,VERB,"verb, past participle",VBN,O,
2,by,ADP,"conjunction, subordinating or preposition",IN,O,
2,rising,VERB,"verb, gerund or present participle",VBG,O,
2,sea,NOUN,"noun, singular or mass",NN,O,
2,levels,NOUN,"noun, plural",NNS,O,
2,.,PUNCT,"punctuation mark, sentence closer",.,O,
3,"
",SPACE,whitespace,_SP,O,
3,And,CCONJ,"conjunction, coordinating",CC,O,
3,for,ADP,"conjunction, subordinating or preposition",IN,O,
3,some,DET,determiner,DT,O,
3,Asian,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,B,NORP
3,countries,NOUN,"noun, plural",NNS,O,
3,",",PUNCT,"punctuation mark, comma",",",O,
3,pollution,NOUN,"noun, singular or mass",NN,O,
3,and,CCONJ,"conjunction, coordinating",CC,O,
3,other,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
3,environmental,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
3,issues,NOUN,"noun, plural",NNS,O,
3,associated,VERB,"verb, past participle",VBN,O,
3,with,ADP,"conjunction, subordinating or preposition",IN,O,
3,rapid,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
3,economic,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
3,development,NOUN,"noun, singular or mass",NN,O,
3,pose,VERB,"verb, non-3rd person singular present",VBP,O,
3,serious,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
3,health,NOUN,"noun, singular or mass",NN,O,
3,risks,NOUN,"noun, plural",NNS,O,
3,.,PUNCT,"punctuation mark, sentence closer",.,O,
4,"
",SPACE,whitespace,_SP,O,
4,In,ADP,"conjunction, subordinating or preposition",IN,O,
4,all,PRON,determiner,DT,O,
4,",",PUNCT,"punctuation mark, comma",",",O,
4,about,ADV,adverb,RB,B,CARDINAL
4,3.5,NUM,cardinal number,CD,I,CARDINAL
4,million,NUM,cardinal number,CD,I,CARDINAL
4,deaths,NOUN,"noun, plural",NNS,O,
4,a,DET,determiner,DT,O,
4,year,NOUN,"noun, singular or mass",NN,O,
4,in,ADP,"conjunction, subordinating or preposition",IN,O,
4,the,DET,determiner,DT,O,
4,Region,PROPN,"noun, proper singular",NNP,O,
4,are,AUX,"verb, non-3rd person singular present",VBP,O,
4,attributable,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
4,to,ADP,"conjunction, subordinating or preposition",IN,O,
4,avoidable,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
4,environmental,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
4,risks,NOUN,"noun, plural",NNS,O,
4,.,PUNCT,"punctuation mark, sentence closer",.,O,
5,"
",SPACE,whitespace,_SP,O,
5,Addressing,VERB,"verb, gerund or present participle",VBG,O,
5,these,DET,determiner,DT,O,
5,threats,NOUN,"noun, plural",NNS,O,
5,is,AUX,"verb, 3rd person singular present",VBZ,O,
5,also,ADV,adverb,RB,O,
5,a,DET,determiner,DT,O,
5,key,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
5,priority,NOUN,"noun, singular or mass",NN,O,
5,for,ADP,"conjunction, subordinating or preposition",IN,O,
5,WHO,PRON,"wh-pronoun, personal",WP,B,ORG
5,’s,PART,possessive ending,POS,O,
5,work,NOUN,"noun, singular or mass",NN,O,
5,in,ADP,"conjunction, subordinating or preposition",IN,O,
5,the,DET,determiner,DT,B,DATE
5,coming,VERB,"verb, gerund or present participle",VBG,I,DATE
5,five,NUM,cardinal number,CD,I,DATE
5,years,NOUN,"noun, plural",NNS,I,DATE
5,",",PUNCT,"punctuation mark, comma",",",O,
5,as,SCONJ,"conjunction, subordinating or preposition",IN,O,
5,outlined,VERB,"verb, past participle",VBN,O,
5,in,ADP,"conjunction, subordinating or preposition",IN,O,
5,For,ADP,"conjunction, subordinating or preposition",IN,O,
5,the,DET,determiner,DT,O,
5,Future,PROPN,"noun, proper singular",NNP,B,ORG
5,.,PUNCT,"punctuation mark, sentence closer",.,O,
6,"
",SPACE,whitespace,_SP,O,
6,Delegates,PROPN,"noun, proper plural",NNPS,O,
6,took,VERB,"verb, past tense",VBD,O,
6,note,NOUN,"noun, singular or mass",NN,O,
6,of,ADP,"conjunction, subordinating or preposition",IN,O,
6,actions,NOUN,"noun, plural",NNS,O,
6,to,PART,"infinitival ""to""",TO,O,
6,protect,VERB,"verb, base form",VB,O,
6,human,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
6,health,NOUN,"noun, singular or mass",NN,O,
6,from,ADP,"conjunction, subordinating or preposition",IN,O,
6,climate,NOUN,"noun, singular or mass",NN,O,
6,change,NOUN,"noun, singular or mass",NN,O,
6,and,CCONJ,"conjunction, coordinating",CC,O,
6,environmental,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
6,health,NOUN,"noun, singular or mass",NN,O,
6,threats,NOUN,"noun, plural",NNS,O,
6,.,PUNCT,"punctuation mark, sentence closer",.,O,
7,"
",SPACE,whitespace,_SP,O,
7,This,DET,determiner,DT,B,DATE
7,year,NOUN,"noun, singular or mass",NN,I,DATE
7,",",PUNCT,"punctuation mark, comma",",",O,
7,the,DET,determiner,DT,O,
7,WHO,PRON,"wh-pronoun, personal",WP,O,
7,Asia,PROPN,"noun, proper singular",NNP,O,
7,-,PUNCT,"punctuation mark, hyphen",HYPH,O,
7,Pacific,PROPN,"noun, proper singular",NNP,O,
7,Centre,PROPN,"noun, proper singular",NNP,O,
7,for,ADP,"conjunction, subordinating or preposition",IN,O,
7,Environment,PROPN,"noun, proper singular",NNP,O,
7,and,CCONJ,"conjunction, coordinating",CC,O,
7,Health,PROPN,"noun, proper singular",NNP,O,
7,in,ADP,"conjunction, subordinating or preposition",IN,O,
7,the,DET,determiner,DT,B,LOC
7,Western,PROPN,"noun, proper singular",NNP,I,LOC
7,Pacific,PROPN,"noun, proper singular",NNP,I,LOC
7,Region,PROPN,"noun, proper singular",NNP,I,LOC
7,was,AUX,"verb, past tense",VBD,O,
7,established,VERB,"verb, past participle",VBN,O,
7,in,ADP,"conjunction, subordinating or preposition",IN,O,
7,Seoul,PROPN,"noun, proper singular",NNP,B,GPE
7,",",PUNCT,"punctuation mark, comma",",",O,
7,Republic,PROPN,"noun, proper singular",NNP,B,GPE
7,of,ADP,"conjunction, subordinating or preposition",IN,I,GPE
7,Korea,PROPN,"noun, proper singular",NNP,I,GPE
7,.,PUNCT,"punctuation mark, sentence closer",.,O,
8,"
",SPACE,whitespace,_SP,O,
8,Cambodia,PROPN,"noun, proper singular",NNP,B,GPE
8,",",PUNCT,"punctuation mark, comma",",",O,
8,Kiribati,PROPN,"noun, proper singular",NNP,B,GPE
8,",",PUNCT,"punctuation mark, comma",",",O,
8,the,DET,determiner,DT,O,
8,Lao,PROPN,"noun, proper singular",NNP,O,
8,People,PROPN,"noun, proper plural",NNPS,O,
8,’s,PART,possessive ending,POS,O,
8,Democratic,PROPN,"noun, proper singular",NNP,O,
8,Republic,PROPN,"noun, proper singular",NNP,O,
8,",",PUNCT,"punctuation mark, comma",",",O,
8,Solomon,PROPN,"noun, proper singular",NNP,B,GPE
8,Islands,PROPN,"noun, proper singular",NNP,I,GPE
8,",",PUNCT,"punctuation mark, comma",",",O,
8,Tuvalu,PROPN,"noun, proper singular",NNP,O,
8,and,CCONJ,"conjunction, coordinating",CC,O,
8,Vanuatu,PROPN,"noun, proper singular",NNP,B,ORG
8,are,AUX,"verb, non-3rd person singular present",VBP,O,
8,working,VERB,"verb, gerund or present participle",VBG,O,
8,with,ADP,"conjunction, subordinating or preposition",IN,O,
8,WHO,PRON,"wh-pronoun, personal",WP,O,
8,to,PART,"infinitival ""to""",TO,O,
8,make,VERB,"verb, base form",VB,O,
8,their,PRON,"pronoun, possessive",PRP$,O,
8,health,NOUN,"noun, singular or mass",NN,O,
8,systems,NOUN,"noun, plural",NNS,O,
8,more,ADJ,"adjective, comparative",JJR,O,
8,climate,NOUN,"noun, singular or mass",NN,O,
8,resilient,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
8,.,PUNCT,"punctuation mark, sentence closer",.,O,
9,"
",SPACE,whitespace,_SP,O,
9,Pacific,PROPN,"noun, proper singular",NNP,B,LOC
9,island,NOUN,"noun, singular or mass",NN,I,LOC
9,countries,NOUN,"noun, plural",NNS,O,
9,and,CCONJ,"conjunction, coordinating",CC,O,
9,areas,NOUN,"noun, plural",NNS,O,
9,have,AUX,"verb, non-3rd person singular present",VBP,O,
9,developed,VERB,"verb, past participle",VBN,O,
9,a,DET,determiner,DT,O,
9,roadmap,NOUN,"noun, singular or mass",NN,O,
9,to,PART,"infinitival ""to""",TO,O,
9,implement,VERB,"verb, base form",VB,O,
9,the,DET,determiner,DT,B,ORG
9,Pacific,PROPN,"noun, proper singular",NNP,I,ORG
9,Islands,PROPN,"noun, proper plural",NNPS,I,ORG
9,Action,PROPN,"noun, proper singular",NNP,I,ORG
9,Plan,PROPN,"noun, proper singular",NNP,I,ORG
9,on,ADP,"conjunction, subordinating or preposition",IN,I,ORG
9,Climate,PROPN,"noun, proper singular",NNP,I,ORG
9,Change,PROPN,"noun, proper singular",NNP,I,ORG
9,and,CCONJ,"conjunction, coordinating",CC,I,ORG
9,Health,PROPN,"noun, proper singular",NNP,I,ORG
9,.,PUNCT,"punctuation mark, sentence closer",.,O,
10,"
",SPACE,whitespace,_SP,O,
10,Several,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
10,countries,NOUN,"noun, plural",NNS,O,
10,are,AUX,"verb, non-3rd person singular present",VBP,O,
10, ,SPACE,whitespace,_SP,O,
10,https://www.who.int/westernpacific/news/item/11-10-2019-region’s-leaders-discuss-need-to-protect-health-in-relation-to-climate-change-and-the-enviro,PROPN,"noun, proper singular",NNP,O,
10,…,SYM,symbol,SYM,O,
10,1/3,NUM,cardinal number,CD,B,CARDINAL
10, ,SPACE,whitespace,_SP,O,
10,3/18/22,NUM,cardinal number,CD,B,CARDINAL
10,",",PUNCT,"punctuation mark, comma",",",O,
10,12:53,NUM,cardinal number,CD,B,TIME
10,AM,PROPN,"noun, proper singular",NNP,I,TIME
10, ,SPACE,whitespace,_SP,O,
10,Region,PROPN,"noun, proper singular",NNP,O,
10,’s,PART,possessive ending,POS,O,
10,leaders,NOUN,"noun, plural",NNS,O,
10,discuss,VERB,"verb, non-3rd person singular present",VBP,O,
10,need,NOUN,"noun, singular or mass",NN,O,
10,to,PART,"infinitival ""to""",TO,O,
10,protect,VERB,"verb, base form",VB,O,
10,health,NOUN,"noun, singular or mass",NN,O,
10,in,ADP,"conjunction, subordinating or preposition",IN,O,
10,relation,NOUN,"noun, singular or mass",NN,O,
10,to,PART,"infinitival ""to""",TO,O,
10,climate,VERB,"verb, base form",VB,O,
10,change,NOUN,"noun, singular or mass",NN,O,
10,and,CCONJ,"conjunction, coordinating",CC,O,
10,the,DET,determiner,DT,O,
10,environment,NOUN,"noun, singular or mass",NN,O,
10, ,SPACE,whitespace,_SP,O,
10,working,VERB,"verb, gerund or present participle",VBG,O,
10,with,ADP,"conjunction, subordinating or preposition",IN,O,
10,WHO,PRON,"wh-pronoun, personal",WP,O,
10,to,PART,"infinitival ""to""",TO,O,
10,facilitate,VERB,"verb, base form",VB,O,
10,access,NOUN,"noun, singular or mass",NN,O,
10,to,ADP,"conjunction, subordinating or preposition",IN,O,
10,the,DET,determiner,DT,B,ORG
10,Green,PROPN,"noun, proper singular",NNP,I,ORG
10,Climate,PROPN,"noun, proper singular",NNP,I,ORG
10,Fund,PROPN,"noun, proper singular",NNP,I,ORG
10,.,PUNCT,"punctuation mark, sentence closer",.,O,
11,"
",SPACE,whitespace,_SP,O,
11,WHO,PRON,"wh-pronoun, personal",WP,O,
11,is,AUX,"verb, 3rd person singular present",VBZ,O,
11,also,ADV,adverb,RB,O,
11,working,VERB,"verb, gerund or present participle",VBG,O,
11,with,ADP,"conjunction, subordinating or preposition",IN,O,
11,countries,NOUN,"noun, plural",NNS,O,
11,to,PART,"infinitival ""to""",TO,O,
11,improve,VERB,"verb, base form",VB,O,
11,water,NOUN,"noun, singular or mass",NN,O,
11,and,CCONJ,"conjunction, coordinating",CC,O,
11,sanitation,NOUN,"noun, singular or mass",NN,O,
11,services,NOUN,"noun, plural",NNS,O,
11,in,ADP,"conjunction, subordinating or preposition",IN,O,
11,health,NOUN,"noun, singular or mass",NN,O,
11,facilities,NOUN,"noun, plural",NNS,O,
11,and,CCONJ,"conjunction, coordinating",CC,O,
11,strengthen,VERB,"verb, base form",VB,O,
11,occupational,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
11,health,NOUN,"noun, singular or mass",NN,O,
11,.,PUNCT,"punctuation mark, sentence closer",.,O,
12,"
",SPACE,whitespace,_SP,O,
12,Delegates,NOUN,"noun, plural",NNS,O,
12,agreed,VERB,"verb, past tense",VBD,O,
12,on,ADP,"conjunction, subordinating or preposition",IN,O,
12,the,DET,determiner,DT,O,
12,time,NOUN,"noun, singular or mass",NN,O,
12,and,CCONJ,"conjunction, coordinating",CC,O,
12,place,NOUN,"noun, singular or mass",NN,O,
12,of,ADP,"conjunction, subordinating or preposition",IN,O,
12,the,DET,determiner,DT,O,
12,seventy,NUM,cardinal number,CD,O,
12,-,PUNCT,"punctuation mark, hyphen",HYPH,O,
12,first,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
12,session,NOUN,"noun, singular or mass",NN,O,
12,of,ADP,"conjunction, subordinating or preposition",IN,O,
12,the,DET,determiner,DT,B,ORG
12,Regional,PROPN,"noun, proper singular",NNP,I,ORG
12,Committee,PROPN,"noun, proper singular",NNP,I,ORG
12,",",PUNCT,"punctuation mark, comma",",",O,
12,which,PRON,wh-determiner,WDT,O,
12,will,AUX,"verb, modal auxiliary",MD,O,
12,be,AUX,"verb, base form",VB,O,
12,held,VERB,"verb, past participle",VBN,O,
12,in,ADP,"conjunction, subordinating or preposition",IN,O,
12,Japan,PROPN,"noun, proper singular",NNP,B,GPE
12,from,ADP,"conjunction, subordinating or preposition",IN,O,
12,5,NUM,cardinal number,CD,B,CARDINAL
12,to,PART,"infinitival ""to""",TO,O,
12,9,NUM,cardinal number,CD,O,
12,October,PROPN,"noun, proper singular",NNP,B,DATE
12,2020,NUM,cardinal number,CD,I,DATE
12,.,PUNCT,"punctuation mark, sentence closer",.,O,
13,"
",SPACE,whitespace,_SP,O,
13,Related,VERB,"verb, past participle",VBN,O,
13,links,NOUN,"noun, plural",NNS,O,
13,  ,SPACE,whitespace,_SP,O,
13,Climate,NOUN,"noun, singular or mass",NN,O,
13,change,NOUN,"noun, singular or mass",NN,O,
13,and,CCONJ,"conjunction, coordinating",CC,O,
13,health,NOUN,"noun, singular or mass",NN,O,
13, ,SPACE,whitespace,_SP,O,
13,Fact,NOUN,"noun, singular or mass",NN,O,
13,sheet,NOUN,"noun, singular or mass",NN,O,
13, ,SPACE,whitespace,_SP,O,
13,Microvideo,PROPN,"noun, proper singular",NNP,O,
13,    ,SPACE,whitespace,_SP,O,
13,Notes,NOUN,"noun, plural",NNS,B,PRODUCT
13,to,ADP,"conjunction, subordinating or preposition",IN,O,
13,editors,NOUN,"noun, plural",NNS,O,
13,  ,SPACE,whitespace,_SP,O,
13,A,DET,determiner,DT,O,
13,livestream,NOUN,"noun, singular or mass",NN,O,
13,of,ADP,"conjunction, subordinating or preposition",IN,O,
13,the,DET,determiner,DT,B,ORG
13,Regional,PROPN,"noun, proper singular",NNP,I,ORG
13,Committee,PROPN,"noun, proper singular",NNP,I,ORG
13,proceedings,NOUN,"noun, plural",NNS,O,
13,",",PUNCT,"punctuation mark, comma",",",O,
13,official,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
13,documents,NOUN,"noun, plural",NNS,O,
13,",",PUNCT,"punctuation mark, comma",",",O,
13,fact,NOUN,"noun, singular or mass",NN,O,
13,sheets,NOUN,"noun, plural",NNS,O,
13,and,CCONJ,"conjunction, coordinating",CC,O,
13,videos,NOUN,"noun, plural",NNS,O,
13,on,ADP,"conjunction, subordinating or preposition",IN,O,
13,the,DET,determiner,DT,O,
13,issues,NOUN,"noun, plural",NNS,O,
13,to,PART,"infinitival ""to""",TO,O,
13,be,AUX,"verb, base form",VB,O,
13,discussed,VERB,"verb, past participle",VBN,O,
13,can,AUX,"verb, modal auxiliary",MD,O,
13,be,AUX,"verb, base form",VB,O,
13,accessed,VERB,"verb, past participle",VBN,O,
13,here,ADV,adverb,RB,O,
13,:,PUNCT,"punctuation mark, colon or ellipsis",:,O,
13,www.who.int/westernpacific/about/governance/regional-committee/seventieth-session,NOUN,"noun, singular or mass",NN,O,
13,  ,SPACE,whitespace,_SP,O,
13,Updates,PROPN,"noun, proper plural",NNPS,O,
13,are,AUX,"verb, non-3rd person singular present",VBP,O,
13,being,AUX,"verb, gerund or present participle",VBG,O,
13,posted,VERB,"verb, past participle",VBN,O,
13,on,ADP,"conjunction, subordinating or preposition",IN,O,
13,the,DET,determiner,DT,O,
13,@WHOWPRO,PROPN,"noun, proper singular",NNP,B,ORG
13,Facebook,PROPN,"noun, proper singular",NNP,O,
13,",",PUNCT,"punctuation mark, comma",",",O,
13,Twitter,PROPN,"noun, proper singular",NNP,B,PRODUCT
13,and,CCONJ,"conjunction, coordinating",CC,O,
13,YouTube,PROPN,"noun, proper singular",NNP,B,ORG
13,accounts,VERB,"verb, 3rd person singular present",VBZ,O,
13,with,ADP,"conjunction, subordinating or preposition",IN,O,
13,the,DET,determiner,DT,O,
13,hashtag,NOUN,"noun, singular or mass",NN,O,
13,#,NOUN,"noun, singular or mass",NN,O,
13,RCM70,PROPN,"noun, proper singular",NNP,O,
13,.,PUNCT,"punctuation mark, sentence closer",.,O,
14,"
",SPACE,whitespace,_SP,O,
14,Working,VERB,"verb, gerund or present participle",VBG,O,
14,with,ADP,"conjunction, subordinating or preposition",IN,O,
14,194,NUM,cardinal number,CD,B,CARDINAL
14,Member,PROPN,"noun, proper singular",NNP,O,
14,States,PROPN,"noun, proper singular",NNP,O,
14,across,ADP,"conjunction, subordinating or preposition",IN,O,
14,six,NUM,cardinal number,CD,B,CARDINAL
14,regions,NOUN,"noun, plural",NNS,O,
14,",",PUNCT,"punctuation mark, comma",",",O,
14,WHO,PRON,"wh-pronoun, personal",WP,B,ORG
14,is,AUX,"verb, 3rd person singular present",VBZ,O,
14,the,DET,determiner,DT,B,ORG
14,United,PROPN,"noun, proper singular",NNP,I,ORG
14,Nations,PROPN,"noun, proper singular",NNP,I,ORG
14,specialized,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
14,agency,NOUN,"noun, singular or mass",NN,O,
14,responsible,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
14,for,ADP,"conjunction, subordinating or preposition",IN,O,
14,public,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
14,health,NOUN,"noun, singular or mass",NN,O,
14,.,PUNCT,"punctuation mark, sentence closer",.,O,
15,"
",SPACE,whitespace,_SP,O,
16,Each,DET,determiner,DT,O,
16,WHO,PRON,"wh-pronoun, personal",WP,O,
16,region,NOUN,"noun, singular or mass",NN,O,
16,has,VERB,"verb, 3rd person singular present",VBZ,O,
16,its,PRON,"pronoun, possessive",PRP$,O,
16,own,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
16,regional,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
16,committee,NOUN,"noun, singular or mass",NN,O,
16,—,PUNCT,"punctuation mark, colon or ellipsis",:,O,
16,a,DET,determiner,DT,O,
16,governing,VERB,"verb, gerund or present participle",VBG,O,
16,body,NOUN,"noun, singular or mass",NN,O,
16,composed,VERB,"verb, past participle",VBN,O,
16,of,ADP,"conjunction, subordinating or preposition",IN,O,
16,ministers,NOUN,"noun, plural",NNS,O,
16,of,ADP,"conjunction, subordinating or preposition",IN,O,
16,health,NOUN,"noun, singular or mass",NN,O,
16,and,CCONJ,"conjunction, coordinating",CC,O,
16,senior,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
16,officials,NOUN,"noun, plural",NNS,O,
16,from,ADP,"conjunction, subordinating or preposition",IN,O,
16,Member,PROPN,"noun, proper singular",NNP,B,GPE
16,States,PROPN,"noun, proper singular",NNP,I,GPE
16,.,PUNCT,"punctuation mark, sentence closer",.,O,
17,"
",SPACE,whitespace,_SP,O,
17,Each,DET,determiner,DT,O,
17,regional,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
17,committee,NOUN,"noun, singular or mass",NN,O,
17,meets,VERB,"verb, 3rd person singular present",VBZ,O,
17,annually,ADV,adverb,RB,B,DATE
17,.,PUNCT,"punctuation mark, sentence closer",.,O,
18,"
",SPACE,whitespace,_SP,O,
18,There,PRON,existential there,EX,O,
18,are,VERB,"verb, non-3rd person singular present",VBP,O,
