Sentence_Index,Token,Pos,Explained_Tag,Tag,iob_Tag,Entity_Type
2,),PUNCT,right round bracket,-RRB-,O,
2, ,SPACE,whitespace,_SP,O,
2,1/3,NUM,cardinal number,CD,B,CARDINAL
2, ,SPACE,whitespace,_SP,O,
2,3/27/22,NUM,cardinal number,CD,B,PRODUCT
2,",",PUNCT,"punctuation mark, comma",",",O,
2,9:27,NUM,cardinal number,CD,B,TIME
2,PM,NOUN,"noun, singular or mass",NN,I,TIME
2, ,SPACE,whitespace,_SP,O,
2,Countries,PROPN,"noun, proper plural",NNPS,O,
2,race,NOUN,"noun, singular or mass",NN,O,
2,against,ADP,"conjunction, subordinating or preposition",IN,O,
2,the,DET,determiner,DT,O,
2,clock,NOUN,"noun, singular or mass",NN,O,
2,to,PART,"infinitival ""to""",TO,O,
2,overcome,VERB,"verb, base form",VB,O,
2,antimicrobial,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
2,resistance,NOUN,"noun, singular or mass",NN,O,
2,(,PUNCT,left round bracket,-LRB-,O,
2,AMR,PROPN,"noun, proper singular",NNP,B,ORG
2,),PUNCT,right round bracket,-RRB-,O,
3, ,SPACE,whitespace,_SP,O,
3,The,DET,determiner,DT,O,
3,pledge,NOUN,"noun, singular or mass",NN,O,
3,was,AUX,"verb, past tense",VBD,O,
3,made,VERB,"verb, past participle",VBN,O,
3,with,ADP,"conjunction, subordinating or preposition",IN,O,
3,the,DET,determiner,DT,O,
3,support,NOUN,"noun, singular or mass",NN,O,
3,and,CCONJ,"conjunction, coordinating",CC,O,
3,collaboration,NOUN,"noun, singular or mass",NN,O,
3,of,ADP,"conjunction, subordinating or preposition",IN,O,
3,the,DET,determiner,DT,B,ORG
3,Food,PROPN,"noun, proper singular",NNP,I,ORG
3,and,CCONJ,"conjunction, coordinating",CC,I,ORG
3,Agriculture,PROPN,"noun, proper singular",NNP,I,ORG
3,Organization,PROPN,"noun, proper singular",NNP,I,ORG
3,of,ADP,"conjunction, subordinating or preposition",IN,I,ORG
3,the,DET,determiner,DT,I,ORG
3,United,PROPN,"noun, proper singular",NNP,I,ORG
3,Nations,PROPN,"noun, proper singular",NNP,I,ORG
3,(,PUNCT,left round bracket,-LRB-,O,
3,FAO,PROPN,"noun, proper singular",NNP,O,
3,),PUNCT,right round bracket,-RRB-,O,
3,",",PUNCT,"punctuation mark, comma",",",O,
3,the,DET,determiner,DT,B,ORG
3,World,PROPN,"noun, proper singular",NNP,I,ORG
3,Organisation,PROPN,"noun, proper singular",NNP,I,ORG
3,for,ADP,"conjunction, subordinating or preposition",IN,I,ORG
3,Animal,PROPN,"noun, proper singular",NNP,I,ORG
3,Health,PROPN,"noun, proper singular",NNP,I,ORG
3,(,PUNCT,left round bracket,-LRB-,O,
3,OIE,PROPN,"noun, proper singular",NNP,B,ORG
3,),PUNCT,right round bracket,-RRB-,O,
3,and,CCONJ,"conjunction, coordinating",CC,O,
3,the,DET,determiner,DT,B,ORG
3,World,PROPN,"noun, proper singular",NNP,I,ORG
3,Health,PROPN,"noun, proper singular",NNP,I,ORG
3,Organization,PROPN,"noun, proper singular",NNP,I,ORG
3,(,PUNCT,left round bracket,-LRB-,O,
3,WHO,PRON,"wh-pronoun, personal",WP,O,
3,),PUNCT,right round bracket,-RRB-,O,
3,.,PUNCT,"punctuation mark, sentence closer",.,O,
4,"
",SPACE,whitespace,_SP,O,
4,It,PRON,"pronoun, personal",PRP,O,
4,reaffirms,VERB,"verb, 3rd person singular present",VBZ,O,
4,a,DET,determiner,DT,O,
4,wider,ADJ,"adjective, comparative",JJR,O,
4,commitment,NOUN,"noun, singular or mass",NN,O,
4,to,PART,"infinitival ""to""",TO,O,
4,combat,VERB,"verb, base form",VB,O,
4,AMR,PROPN,"noun, proper singular",NNP,B,ORG
4,and,CCONJ,"conjunction, coordinating",CC,O,
4,increase,VERB,"verb, base form",VB,O,
4,awareness,NOUN,"noun, singular or mass",NN,O,
4,about,ADP,"conjunction, subordinating or preposition",IN,O,
4,the,DET,determiner,DT,O,
4,scale,NOUN,"noun, singular or mass",NN,O,
4,of,ADP,"conjunction, subordinating or preposition",IN,O,
4,the,DET,determiner,DT,O,
4,problem,NOUN,"noun, singular or mass",NN,O,
4,in,ADP,"conjunction, subordinating or preposition",IN,O,
4,order,NOUN,"noun, singular or mass",NN,O,
4,to,PART,"infinitival ""to""",TO,O,
4,stop,VERB,"verb, base form",VB,O,
4,the,DET,determiner,DT,O,
4,emergence,NOUN,"noun, singular or mass",NN,O,
4,and,CCONJ,"conjunction, coordinating",CC,O,
4,accelerating,VERB,"verb, gerund or present participle",VBG,O,
4,misuse,NOUN,"noun, singular or mass",NN,O,
4,of,ADP,"conjunction, subordinating or preposition",IN,O,
4,antimicrobial,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
4,medicines,NOUN,"noun, plural",NNS,O,
4,in,ADP,"conjunction, subordinating or preposition",IN,O,
4,humans,NOUN,"noun, plural",NNS,O,
4,and,CCONJ,"conjunction, coordinating",CC,O,
4,animals,NOUN,"noun, plural",NNS,O,
4,.,PUNCT,"punctuation mark, sentence closer",.,O,
5,"
",SPACE,whitespace,_SP,O,
5,AMR,PROPN,"noun, proper singular",NNP,O,
5,occurs,VERB,"verb, 3rd person singular present",VBZ,O,
5,when,SCONJ,wh-adverb,WRB,O,
5,microorganisms,NOUN,"noun, plural",NNS,O,
5,develop,VERB,"verb, non-3rd person singular present",VBP,O,
5,resistance,NOUN,"noun, singular or mass",NN,O,
5,to,ADP,"conjunction, subordinating or preposition",IN,O,
5,antimicrobials,NOUN,"noun, plural",NNS,O,
5,",",PUNCT,"punctuation mark, comma",",",O,
5,and,CCONJ,"conjunction, coordinating",CC,O,
5,makes,VERB,"verb, 3rd person singular present",VBZ,O,
5,illnesses,NOUN,"noun, plural",NNS,O,
5,of,ADP,"conjunction, subordinating or preposition",IN,O,
5,humans,NOUN,"noun, plural",NNS,O,
5,and,CCONJ,"conjunction, coordinating",CC,O,
5,animals,NOUN,"noun, plural",NNS,O,
5,harder,ADV,"adverb, comparative",RBR,O,
5,to,PART,"infinitival ""to""",TO,O,
5,treat,VERB,"verb, base form",VB,O,
5,.,PUNCT,"punctuation mark, sentence closer",.,O,
6,"
",SPACE,whitespace,_SP,O,
6,Overuse,NOUN,"noun, singular or mass",NN,O,
6,and,CCONJ,"conjunction, coordinating",CC,O,
6,misuse,NOUN,"noun, singular or mass",NN,O,
6,of,ADP,"conjunction, subordinating or preposition",IN,O,
6,antimicrobials,NOUN,"noun, plural",NNS,O,
6,in,ADP,"conjunction, subordinating or preposition",IN,O,
6,both,PRON,determiner,DT,O,
6,",",PUNCT,"punctuation mark, comma",",",O,
6,as,ADV,adverb,RB,O,
6,well,ADV,adverb,RB,O,
6,as,ADP,"conjunction, subordinating or preposition",IN,O,
6,in,ADP,"conjunction, subordinating or preposition",IN,O,
6,plants,NOUN,"noun, plural",NNS,O,
6,",",PUNCT,"punctuation mark, comma",",",O,
6,are,AUX,"verb, non-3rd person singular present",VBP,O,
6,causing,VERB,"verb, gerund or present participle",VBG,O,
6,an,DET,determiner,DT,O,
6,increase,NOUN,"noun, singular or mass",NN,O,
6,in,ADP,"conjunction, subordinating or preposition",IN,O,
6,cases,NOUN,"noun, plural",NNS,O,
6,of,ADP,"conjunction, subordinating or preposition",IN,O,
6,AMR,PROPN,"noun, proper singular",NNP,B,ORG
6,globally,ADV,adverb,RB,O,
6,.,PUNCT,"punctuation mark, sentence closer",.,O,
7,"
",SPACE,whitespace,_SP,O,
7,When,SCONJ,wh-adverb,WRB,O,
7,occurring,VERB,"verb, gerund or present participle",VBG,O,
7,in,ADP,"conjunction, subordinating or preposition",IN,O,
7,farm,NOUN,"noun, singular or mass",NN,O,
7,animals,NOUN,"noun, plural",NNS,O,
7,",",PUNCT,"punctuation mark, comma",",",O,
7,where,SCONJ,wh-adverb,WRB,O,
7,farmers,NOUN,"noun, plural",NNS,O,
7,often,ADV,adverb,RB,O,
7,routinely,ADV,adverb,RB,O,
7,give,VERB,"verb, non-3rd person singular present",VBP,O,
7,antibiotics,NOUN,"noun, plural",NNS,O,
7,to,ADP,"conjunction, subordinating or preposition",IN,O,
7,their,PRON,"pronoun, possessive",PRP$,O,
7,livestock,NOUN,"noun, singular or mass",NN,O,
7,",",PUNCT,"punctuation mark, comma",",",O,
7,such,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
7,resistance,NOUN,"noun, singular or mass",NN,O,
7,can,AUX,"verb, modal auxiliary",MD,O,
7,be,AUX,"verb, base form",VB,O,
7,transferred,VERB,"verb, past participle",VBN,O,
7,to,ADP,"conjunction, subordinating or preposition",IN,O,
7,humans,NOUN,"noun, plural",NNS,O,
7,through,ADP,"conjunction, subordinating or preposition",IN,O,
7,the,DET,determiner,DT,O,
7,food,NOUN,"noun, singular or mass",NN,O,
7,chain,NOUN,"noun, singular or mass",NN,O,
7,or,CCONJ,"conjunction, coordinating",CC,O,
7,other,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
7,routes,NOUN,"noun, plural",NNS,O,
7,.,PUNCT,"punctuation mark, sentence closer",.,O,
8,"
",SPACE,whitespace,_SP,O,
8,Earlier,ADV,"adverb, comparative",RBR,B,DATE
8,this,DET,determiner,DT,I,DATE
8,year,NOUN,"noun, singular or mass",NN,I,DATE
8,",",PUNCT,"punctuation mark, comma",",",O,
8,the,DET,determiner,DT,B,ORG
8,O’Neill,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,I,ORG
8,Report,PROPN,"noun, proper singular",NNP,I,ORG
8,",",PUNCT,"punctuation mark, comma",",",O,
8,commissioned,VERB,"verb, past participle",VBN,O,
8,by,ADP,"conjunction, subordinating or preposition",IN,O,
8,the,DET,determiner,DT,B,ORG
8,Government,PROPN,"noun, proper singular",NNP,I,ORG
8,of,ADP,"conjunction, subordinating or preposition",IN,I,ORG
8,the,DET,determiner,DT,I,ORG
8,United,PROPN,"noun, proper singular",NNP,I,ORG
8,Kingdom,PROPN,"noun, proper singular",NNP,I,ORG
8,of,ADP,"conjunction, subordinating or preposition",IN,I,ORG
8,Great,PROPN,"noun, proper singular",NNP,I,ORG
8,Britain,PROPN,"noun, proper singular",NNP,I,ORG
8,and,CCONJ,"conjunction, coordinating",CC,O,
8,Northern,PROPN,"noun, proper singular",NNP,B,GPE
8,Ireland,PROPN,"noun, proper singular",NNP,I,GPE
8,",",PUNCT,"punctuation mark, comma",",",O,
8,declared,VERB,"verb, past tense",VBD,O,
8,that,SCONJ,"conjunction, subordinating or preposition",IN,O,
8,action,NOUN,"noun, singular or mass",NN,O,
8,to,PART,"infinitival ""to""",TO,O,
8,fight,VERB,"verb, base form",VB,O,
8,AMR,PROPN,"noun, proper singular",NNP,B,ORG
8,was,AUX,"verb, past tense",VBD,O,
8,needed,VERB,"verb, past participle",VBN,O,
8,immediately,ADV,adverb,RB,O,
8,in,ADP,"conjunction, subordinating or preposition",IN,O,
8,order,NOUN,"noun, singular or mass",NN,O,
8,to,PART,"infinitival ""to""",TO,O,
8,head,VERB,"verb, base form",VB,O,
8,off,ADP,"adverb, particle",RP,O,
8,a,DET,determiner,DT,O,
8,human,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
8,death,NOUN,"noun, singular or mass",NN,O,
8,toll,NOUN,"noun, singular or mass",NN,O,
8,in,ADP,"conjunction, subordinating or preposition",IN,O,
8,Asia,PROPN,"noun, proper singular",NNP,B,LOC
8,of,ADP,"conjunction, subordinating or preposition",IN,O,
8,up,ADP,"conjunction, subordinating or preposition",IN,B,MONEY
8,to,PART,"infinitival ""to""",TO,I,MONEY
8,5,NUM,cardinal number,CD,I,MONEY
8,million,NUM,cardinal number,CD,I,MONEY
8,annually,ADV,adverb,RB,B,DATE
8,by,ADP,"conjunction, subordinating or preposition",IN,O,
8,2050,NUM,cardinal number,CD,B,DATE
8,.,PUNCT,"punctuation mark, sentence closer",.,O,
9,"
",SPACE,whitespace,_SP,O,
9,The,DET,determiner,DT,O,
9,issue,NOUN,"noun, singular or mass",NN,O,
9,is,AUX,"verb, 3rd person singular present",VBZ,O,
9,so,ADV,adverb,RB,O,
9,serious,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
9,that,SCONJ,"conjunction, subordinating or preposition",IN,O,
9,",",PUNCT,"punctuation mark, comma",",",O,
9,in,ADP,"conjunction, subordinating or preposition",IN,O,
9,September,PROPN,"noun, proper singular",NNP,B,DATE
9,",",PUNCT,"punctuation mark, comma",",",O,
9,the,DET,determiner,DT,B,ORG
9,United,PROPN,"noun, proper singular",NNP,I,ORG
9,Nations,PROPN,"noun, proper singular",NNP,I,ORG
9,General,PROPN,"noun, proper singular",NNP,I,ORG
9,Assembly,PROPN,"noun, proper singular",NNP,I,ORG
9,recognized,VERB,"verb, past tense",VBD,O,
9,this,DET,determiner,DT,O,
9,immense,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
9,threat,NOUN,"noun, singular or mass",NN,O,
9,and,CCONJ,"conjunction, coordinating",CC,O,
9,mobilized,VERB,"verb, past tense",VBD,O,
9,a,DET,determiner,DT,O,
9,global,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
9,response,NOUN,"noun, singular or mass",NN,O,
9,and,CCONJ,"conjunction, coordinating",CC,O,
9,joint,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
9,action,NOUN,"noun, singular or mass",NN,O,
9,through,ADP,"conjunction, subordinating or preposition",IN,O,
9,the,DET,determiner,DT,B,ORG
9,United,PROPN,"noun, proper singular",NNP,I,ORG
9,Nations,PROPN,"noun, proper singular",NNP,I,ORG
9,specialized,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
9,agencies,NOUN,"noun, plural",NNS,O,
9,and,CCONJ,"conjunction, coordinating",CC,O,
9,others,NOUN,"noun, plural",NNS,O,
9,.,PUNCT,"punctuation mark, sentence closer",.,O,
10,"
",SPACE,whitespace,_SP,O,
10,Serious,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
10,threat,NOUN,"noun, singular or mass",NN,O,
10,to,ADP,"conjunction, subordinating or preposition",IN,O,
10,health,NOUN,"noun, singular or mass",NN,O,
10,-,PUNCT,"punctuation mark, hyphen",HYPH,O,
10,and,CCONJ,"conjunction, coordinating",CC,O,
10,joint,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
10,efforts,NOUN,"noun, plural",NNS,O,
10,to,PART,"infinitival ""to""",TO,O,
10,stop,VERB,"verb, base form",VB,O,
10,it,PRON,"pronoun, personal",PRP,O,
10, ,SPACE,whitespace,_SP,O,
10,This,DET,determiner,DT,B,DATE
10,week,NOUN,"noun, singular or mass",NN,I,DATE
10,is,AUX,"verb, 3rd person singular present",VBZ,O,
10,recognized,VERB,"verb, past participle",VBN,O,
10,as,ADP,"conjunction, subordinating or preposition",IN,O,
10,World,PROPN,"noun, proper singular",NNP,B,ORG
10,Antibiotic,PROPN,"noun, proper singular",NNP,I,ORG
10,Awareness,PROPN,"noun, proper singular",NNP,I,ORG
10,Week,PROPN,"noun, proper singular",NNP,I,ORG
10,.,PUNCT,"punctuation mark, sentence closer",.,O,
11,"
",SPACE,whitespace,_SP,O,
11,It,PRON,"pronoun, personal",PRP,O,
11,is,AUX,"verb, 3rd person singular present",VBZ,O,
11,promoted,VERB,"verb, past participle",VBN,O,
11,by,ADP,"conjunction, subordinating or preposition",IN,O,
11,FAO,PROPN,"noun, proper singular",NNP,B,ORG
11,",",PUNCT,"punctuation mark, comma",",",O,
11,OIE,PROPN,"noun, proper singular",NNP,B,ORG
11,and,CCONJ,"conjunction, coordinating",CC,O,
11,WHO,PRON,"wh-pronoun, personal",WP,B,ORG
11,.,PUNCT,"punctuation mark, sentence closer",.,O,
12,"
",SPACE,whitespace,_SP,O,
12,The,DET,determiner,DT,O,
12,tripartite,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
12,group,NOUN,"noun, singular or mass",NN,O,
12,has,AUX,"verb, 3rd person singular present",VBZ,O,
12,jointly,ADV,adverb,RB,O,
12,reiterated,VERB,"verb, past participle",VBN,O,
12,its,PRON,"pronoun, possessive",PRP$,O,
12,strong,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
12,commitment,NOUN,"noun, singular or mass",NN,O,
12,to,ADP,"conjunction, subordinating or preposition",IN,O,
12,supporting,VERB,"verb, gerund or present participle",VBG,O,
12,worldwide,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
12,efforts,NOUN,"noun, plural",NNS,O,
12,to,ADP,"conjunction, subordinating or preposition",IN,O,
12,curbing,VERB,"verb, gerund or present participle",VBG,O,
12,the,DET,determiner,DT,O,
12,effects,NOUN,"noun, plural",NNS,O,
12,of,ADP,"conjunction, subordinating or preposition",IN,O,
12,AMR,PROPN,"noun, proper singular",NNP,B,ORG
12,.,PUNCT,"punctuation mark, sentence closer",.,O,
13,"
",SPACE,whitespace,_SP,O,
14,The,DET,determiner,DT,O,
14,FAO,PROPN,"noun, proper singular",NNP,B,ORG
14,-,PUNCT,"punctuation mark, hyphen",HYPH,O,
14,OIE,PROPN,"noun, proper singular",NNP,O,
14,-,PUNCT,"punctuation mark, hyphen",HYPH,O,
14,WHO,PROPN,"noun, proper singular",NNP,O,
14,collaboration,VERB,"verb, non-3rd person singular present",VBP,O,
14,hopes,NOUN,"noun, plural",NNS,O,
14,to,PART,"infinitival ""to""",TO,O,
14,consolidate,VERB,"verb, base form",VB,O,
14,efforts,NOUN,"noun, plural",NNS,O,
14,to,PART,"infinitival ""to""",TO,O,
14,support,VERB,"verb, base form",VB,O,
14,the,DET,determiner,DT,O,
14,establishment,NOUN,"noun, singular or mass",NN,O,
14,of,ADP,"conjunction, subordinating or preposition",IN,O,
14,policies,NOUN,"noun, plural",NNS,O,
14,and,CCONJ,"conjunction, coordinating",CC,O,
14,institutional,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
14,and,CCONJ,"conjunction, coordinating",CC,O,
14,regulatory,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
14,frameworks,NOUN,"noun, plural",NNS,O,
14,to,PART,"infinitival ""to""",TO,O,
14,combat,VERB,"verb, base form",VB,O,
14,AMR,PROPN,"noun, proper singular",NNP,B,ORG
14,across,ADP,"conjunction, subordinating or preposition",IN,O,
14,Asia,PROPN,"noun, proper singular",NNP,B,LOC
14,and,CCONJ,"conjunction, coordinating",CC,O,
14,the,DET,determiner,DT,O,
14,Pacific,PROPN,"noun, proper singular",NNP,B,LOC
14,.,PUNCT,"punctuation mark, sentence closer",.,O,
15,"
",SPACE,whitespace,_SP,O,
16,The,DET,determiner,DT,O,
16,agencies,NOUN,"noun, plural",NNS,O,
16,aim,VERB,"verb, non-3rd person singular present",VBP,O,
16,to,PART,"infinitival ""to""",TO,O,
16,raise,VERB,"verb, base form",VB,O,
16,awareness,NOUN,"noun, singular or mass",NN,O,
16,about,ADP,"conjunction, subordinating or preposition",IN,O,
16,the,DET,determiner,DT,O,
16,effects,NOUN,"noun, plural",NNS,O,
16,of,ADP,"conjunction, subordinating or preposition",IN,O,
16,AMR,PROPN,"noun, proper singular",NNP,B,ORG
16,on,ADP,"conjunction, subordinating or preposition",IN,O,
16,humans,NOUN,"noun, plural",NNS,O,
16,",",PUNCT,"punctuation mark, comma",",",O,
16,animals,NOUN,"noun, plural",NNS,O,
16,and,CCONJ,"conjunction, coordinating",CC,O,
16,the,DET,determiner,DT,O,
16,environment,NOUN,"noun, singular or mass",NN,O,
16,",",PUNCT,"punctuation mark, comma",",",O,
16,focusing,VERB,"verb, gerund or present participle",VBG,O,
16,on,ADP,"conjunction, subordinating or preposition",IN,O,
16,encouraging,VERB,"verb, gerund or present participle",VBG,O,
16,public,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
16,and,CCONJ,"conjunction, coordinating",CC,O,
16,animal,NOUN,"noun, singular or mass",NN,O,
16,health,NOUN,"noun, singular or mass",NN,O,
16,professionals,NOUN,"noun, plural",NNS,O,
16,",",PUNCT,"punctuation mark, comma",",",O,
16,including,VERB,"verb, gerund or present participle",VBG,O,
16,pharmacists,NOUN,"noun, plural",NNS,O,
16,and,CCONJ,"conjunction, coordinating",CC,O,
16,veterinarians,NOUN,"noun, plural",NNS,O,
16,",",PUNCT,"punctuation mark, comma",",",O,
16,to,PART,"infinitival ""to""",TO,O,
16,prescribe,VERB,"verb, base form",VB,O,
16,or,CCONJ,"conjunction, coordinating",CC,O,
16,dispense,VERB,"verb, base form",VB,O,
16,antibiotics,NOUN,"noun, plural",NNS,O,
16,more,ADV,"adverb, comparative",RBR,O,
16,cautiously,ADV,adverb,RB,O,
16,.,PUNCT,"punctuation mark, sentence closer",.,O,
17,"
",SPACE,whitespace,_SP,O,
17,FAO,PROPN,"noun, proper singular",NNP,O,
17,-,PUNCT,"punctuation mark, hyphen",HYPH,O,
