Sentence_Index,Token,Pos,Explained_Tag,Tag,iob_Tag,Entity_Type
0,|,NOUN,"noun, singular or mass",NN,O,
0, ,SPACE,whitespace,_SP,O,
0,5,NUM,cardinal number,CD,O,
0,November,PROPN,"noun, proper singular",NNP,B,DATE
0,2021,NUM,cardinal number,CD,I,DATE
0,",",PUNCT,"punctuation mark, comma",",",O,
0,Manila,PROPN,"noun, proper singular",NNP,B,GPE
0,–,PUNCT,"punctuation mark, colon or ellipsis",:,O,
0,As,SCONJ,"conjunction, subordinating or preposition",IN,O,
0,the,DET,determiner,DT,O,
0,COVID-19,PROPN,"noun, proper singular",NNP,O,
0,pandemic,ADV,adverb,RB,O,
0,rapidly,ADV,adverb,RB,O,
0,swept,VERB,"verb, past participle",VBN,O,
0,across,ADP,"conjunction, subordinating or preposition",IN,O,
0,the,DET,determiner,DT,O,
0,world,NOUN,"noun, singular or mass",NN,O,
0,",",PUNCT,"punctuation mark, comma",",",O,
0,pushing,VERB,"verb, gerund or present participle",VBG,O,
0,health,NOUN,"noun, singular or mass",NN,O,
0,systems,NOUN,"noun, plural",NNS,O,
0,to,ADP,"conjunction, subordinating or preposition",IN,O,
0,their,PRON,"pronoun, possessive",PRP$,O,
0,limits,NOUN,"noun, plural",NNS,O,
0,dealing,VERB,"verb, gerund or present participle",VBG,O,
0,with,ADP,"conjunction, subordinating or preposition",IN,O,
0,an,DET,determiner,DT,O,
0,unknown,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
0,disease,NOUN,"noun, singular or mass",NN,O,
0,",",PUNCT,"punctuation mark, comma",",",O,
0,a,DET,determiner,DT,O,
0,silent,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
0,pandemic,NOUN,"noun, singular or mass",NN,O,
0,of,ADP,"conjunction, subordinating or preposition",IN,O,
0,mental,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
0,health,NOUN,"noun, singular or mass",NN,O,
0,conditions,NOUN,"noun, plural",NNS,O,
0,has,AUX,"verb, 3rd person singular present",VBZ,O,
0,intensified,VERB,"verb, past participle",VBN,O,
0,",",PUNCT,"punctuation mark, comma",",",O,
0,especially,ADV,adverb,RB,O,
0,among,ADP,"conjunction, subordinating or preposition",IN,O,
0,vulnerable,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
0,groups,NOUN,"noun, plural",NNS,O,
0,including,VERB,"verb, gerund or present participle",VBG,O,
0,women,NOUN,"noun, plural",NNS,O,
0,and,CCONJ,"conjunction, coordinating",CC,O,
0,young,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
0,people,NOUN,"noun, plural",NNS,O,
0,.,PUNCT,"punctuation mark, sentence closer",.,O,
1,"
",SPACE,whitespace,_SP,O,
1,In,ADP,"conjunction, subordinating or preposition",IN,O,
1,the,DET,determiner,DT,O,
1,Philippines,PROPN,"noun, proper plural",NNPS,B,GPE
1,",",PUNCT,"punctuation mark, comma",",",O,
1,a,DET,determiner,DT,O,
1,two,NUM,cardinal number,CD,B,DATE
1,-,PUNCT,"punctuation mark, hyphen",HYPH,I,DATE
1,year,NOUN,"noun, singular or mass",NN,I,DATE
1,joint,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
1,programme,NOUN,"noun, singular or mass",NN,O,
1,called,VERB,"verb, past participle",VBN,O,
1,Project,PROPN,"noun, proper singular",NNP,B,FAC
1,BRAVE,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,I,FAC
1,(,PUNCT,left round bracket,-LRB-,O,
1,Building,VERB,"verb, gerund or present participle",VBG,O,
1,COVID,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
1,-,PUNCT,"punctuation mark, hyphen",HYPH,O,
1,safe,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
1,Responses,PROPN,"noun, proper plural",NNPS,O,
1,And,CCONJ,"conjunction, coordinating",CC,O,
1,Voices,PROPN,"noun, proper plural",NNPS,O,
1,for,ADP,"conjunction, subordinating or preposition",IN,O,
1,Equity,PROPN,"noun, proper singular",NNP,O,
1,),PUNCT,right round bracket,-RRB-,O,
1,was,AUX,"verb, past tense",VBD,O,
1,launched,VERB,"verb, past participle",VBN,O,
1,today,NOUN,"noun, singular or mass",NN,B,DATE
1,by,ADP,"conjunction, subordinating or preposition",IN,O,
1,the,DET,determiner,DT,B,ORG
1,World,PROPN,"noun, proper singular",NNP,I,ORG
1,Health,PROPN,"noun, proper singular",NNP,I,ORG
1,Organization,PROPN,"noun, proper singular",NNP,I,ORG
1,(,PUNCT,left round bracket,-LRB-,O,
1,WHO,PRON,"wh-pronoun, personal",WP,O,
1,),PUNCT,right round bracket,-RRB-,O,
1,",",PUNCT,"punctuation mark, comma",",",O,
1,United,PROPN,"noun, proper singular",NNP,B,ORG
1,Nations,PROPN,"noun, proper singular",NNP,I,ORG
1,Children,PROPN,"noun, proper singular",NNP,I,ORG
1,’s,PART,possessive ending,POS,I,ORG
1,Fund,PROPN,"noun, proper singular",NNP,I,ORG
1,(,PUNCT,left round bracket,-LRB-,O,
1,UNICEF,PROPN,"noun, proper singular",NNP,O,
1,),PUNCT,right round bracket,-RRB-,O,
1,",",PUNCT,"punctuation mark, comma",",",O,
1,and,CCONJ,"conjunction, coordinating",CC,O,
1,United,PROPN,"noun, proper singular",NNP,B,ORG
1,Nations,PROPN,"noun, proper singular",NNP,I,ORG
1,Population,PROPN,"noun, proper singular",NNP,I,ORG
1,Fund,PROPN,"noun, proper singular",NNP,I,ORG
1,(,PUNCT,left round bracket,-LRB-,O,
1,UNFPA,PROPN,"noun, proper singular",NNP,O,
1,),PUNCT,right round bracket,-RRB-,O,
1,.,PUNCT,"punctuation mark, sentence closer",.,O,
2,"
",SPACE,whitespace,_SP,O,
2,Supported,VERB,"verb, past participle",VBN,O,
2,by,ADP,"conjunction, subordinating or preposition",IN,O,
2,the,DET,determiner,DT,B,ORG
2,Australian,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,I,ORG
2,Government,PROPN,"noun, proper singular",NNP,I,ORG
2,",",PUNCT,"punctuation mark, comma",",",O,
2,Project,PROPN,"noun, proper singular",NNP,B,ORG
2,BRAVE,PROPN,"noun, proper singular",NNP,I,ORG
2,will,AUX,"verb, modal auxiliary",MD,O,
2,take,VERB,"verb, base form",VB,O,
2,practical,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
2,action,NOUN,"noun, singular or mass",NN,O,
2,to,PART,"infinitival ""to""",TO,O,
2,assist,VERB,"verb, base form",VB,O,
2,vulnerable,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
2,women,NOUN,"noun, plural",NNS,O,
2,",",PUNCT,"punctuation mark, comma",",",O,
2,children,NOUN,"noun, plural",NNS,O,
2,",",PUNCT,"punctuation mark, comma",",",O,
2,and,CCONJ,"conjunction, coordinating",CC,O,
2,adolescents,NOUN,"noun, plural",NNS,O,
2,with,ADP,"conjunction, subordinating or preposition",IN,O,
2,mental,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
2,health,NOUN,"noun, singular or mass",NN,O,
2,and,CCONJ,"conjunction, coordinating",CC,O,
2,psychosocial,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
2,services,NOUN,"noun, plural",NNS,O,
2,and,CCONJ,"conjunction, coordinating",CC,O,
2,protection,NOUN,"noun, singular or mass",NN,O,
2,from,ADP,"conjunction, subordinating or preposition",IN,O,
2,gender,NOUN,"noun, singular or mass",NN,O,
2,-,PUNCT,"punctuation mark, hyphen",HYPH,O,
2,based,VERB,"verb, past participle",VBN,O,
2,violence,NOUN,"noun, singular or mass",NN,O,
2,(,PUNCT,left round bracket,-LRB-,O,
2,GBV,PROPN,"noun, proper singular",NNP,B,ORG
2,),PUNCT,right round bracket,-RRB-,O,
2,during,ADP,"conjunction, subordinating or preposition",IN,O,
2,the,DET,determiner,DT,O,
2,response,NOUN,"noun, singular or mass",NN,O,
2,to,ADP,"conjunction, subordinating or preposition",IN,O,
2,and,CCONJ,"conjunction, coordinating",CC,O,
2,recovery,NOUN,"noun, singular or mass",NN,O,
2,from,ADP,"conjunction, subordinating or preposition",IN,O,
2,the,DET,determiner,DT,O,
2,COVID-,PROPN,"noun, proper singular",NNP,O,
2,19,NUM,cardinal number,CD,B,CARDINAL
2,pandemic,NOUN,"noun, singular or mass",NN,O,
2,.,PUNCT,"punctuation mark, sentence closer",.,O,
3,"
",SPACE,whitespace,_SP,O,
3,https://www.who.int/philippines/news/detail/05-11-2021-un-agencies-launch-joint-programme-to-support-vulnerable-women-and-young-people-amid-co,PROPN,"noun, proper singular",NNP,O,
3,…,PUNCT,superfluous punctuation,NFP,O,
3,1/3,NUM,cardinal number,CD,B,CARDINAL
3, ,SPACE,whitespace,_SP,O,
3,3/18/22,NUM,cardinal number,CD,B,PRODUCT
3,",",PUNCT,"punctuation mark, comma",",",O,
3,12:52,NUM,cardinal number,CD,B,TIME
3,AM,NOUN,"noun, singular or mass",NN,I,TIME
3, ,SPACE,whitespace,_SP,O,
3,UN,PROPN,"noun, proper singular",NNP,B,ORG
3,agencies,NOUN,"noun, plural",NNS,O,
3,launch,VERB,"verb, non-3rd person singular present",VBP,O,
3,joint,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
3,programme,NOUN,"noun, singular or mass",NN,O,
3,to,PART,"infinitival ""to""",TO,O,
3,support,VERB,"verb, base form",VB,O,
3,vulnerable,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
3,women,NOUN,"noun, plural",NNS,O,
3,and,CCONJ,"conjunction, coordinating",CC,O,
3,young,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
3,people,NOUN,"noun, plural",NNS,O,
3,amid,ADP,"conjunction, subordinating or preposition",IN,O,
3,COVID-19,PROPN,"noun, proper singular",NNP,B,PERSON
3, ,SPACE,whitespace,_SP,I,PERSON
3,Australia,PROPN,"noun, proper singular",NNP,I,PERSON
3,is,AUX,"verb, 3rd person singular present",VBZ,O,
3,providing,VERB,"verb, gerund or present participle",VBG,O,
3,the,DET,determiner,DT,O,
3,Philippines,PROPN,"noun, proper singular",NNP,B,GPE
3,AUD,PROPN,"noun, proper singular",NNP,O,
3,3.2,NUM,cardinal number,CD,B,CARDINAL
3,million,NUM,cardinal number,CD,I,CARDINAL
3,grant,NOUN,"noun, singular or mass",NN,O,
3,(,PUNCT,left round bracket,-LRB-,O,
3,around,ADP,"conjunction, subordinating or preposition",IN,O,
3,PHP,PROPN,"noun, proper singular",NNP,B,ORG
3,120.5,NUM,cardinal number,CD,B,CARDINAL
3,million,NUM,cardinal number,CD,I,CARDINAL
3,),PUNCT,right round bracket,-RRB-,O,
3,through,ADP,"conjunction, subordinating or preposition",IN,O,
3,the,DET,determiner,DT,O,
3,UN,PROPN,"noun, proper singular",NNP,B,ORG
3,agencies,NOUN,"noun, plural",NNS,O,
3,to,PART,"infinitival ""to""",TO,O,
3,improve,VERB,"verb, base form",VB,O,
3,multi,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
3,-,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
3,sectoral,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
3,capacity,NOUN,"noun, singular or mass",NN,O,
3,to,PART,"infinitival ""to""",TO,O,
3,mitigate,VERB,"verb, base form",VB,O,
3,the,DET,determiner,DT,O,
3,key,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
3,risks,NOUN,"noun, plural",NNS,O,
3,that,PRON,wh-determiner,WDT,O,
3,the,DET,determiner,DT,O,
3,COVID-19,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
3,pandemic,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
3,poses,NOUN,"noun, plural",NNS,O,
3,to,ADP,"conjunction, subordinating or preposition",IN,O,
3,the,DET,determiner,DT,O,
3,physical,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
3,and,CCONJ,"conjunction, coordinating",CC,O,
3,mental,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
3,well,NOUN,"noun, singular or mass",NN,O,
3,-,PUNCT,"punctuation mark, hyphen",HYPH,O,
3,being,NOUN,"noun, singular or mass",NN,O,
3,of,ADP,"conjunction, subordinating or preposition",IN,O,
3,vulnerable,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
3,women,NOUN,"noun, plural",NNS,O,
3,",",PUNCT,"punctuation mark, comma",",",O,
3,children,NOUN,"noun, plural",NNS,O,
3,",",PUNCT,"punctuation mark, comma",",",O,
3,and,CCONJ,"conjunction, coordinating",CC,O,
3,adolescents,NOUN,"noun, plural",NNS,O,
3,.,PUNCT,"punctuation mark, sentence closer",.,O,
4,"
",SPACE,whitespace,_SP,O,
4,This,PRON,determiner,DT,O,
4,will,AUX,"verb, modal auxiliary",MD,O,
4,be,AUX,"verb, base form",VB,O,
4,implemented,VERB,"verb, past participle",VBN,O,
4,in,ADP,"conjunction, subordinating or preposition",IN,O,
4,collaboration,NOUN,"noun, singular or mass",NN,O,
4,with,ADP,"conjunction, subordinating or preposition",IN,O,
4,the,DET,determiner,DT,B,ORG
4,Department,PROPN,"noun, proper singular",NNP,I,ORG
4,of,ADP,"conjunction, subordinating or preposition",IN,I,ORG
4,Health,PROPN,"noun, proper singular",NNP,I,ORG
4,.,PUNCT,"punctuation mark, sentence closer",.,O,
5,"
",SPACE,whitespace,_SP,O,
6,“,PUNCT,opening quotation mark,``,O,
6,The,DET,determiner,DT,O,
6,launching,NOUN,"noun, singular or mass",NN,O,
6,of,ADP,"conjunction, subordinating or preposition",IN,O,
6,the,DET,determiner,DT,B,ORG
6,Project,PROPN,"noun, proper singular",NNP,I,ORG
6,BRAVE,PROPN,"noun, proper singular",NNP,I,ORG
6,is,AUX,"verb, 3rd person singular present",VBZ,O,
6,a,DET,determiner,DT,O,
6,great,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
6,opportunity,NOUN,"noun, singular or mass",NN,O,
6,to,PART,"infinitival ""to""",TO,O,
6,underscore,VERB,"verb, base form",VB,O,
6,the,DET,determiner,DT,O,
6,importance,NOUN,"noun, singular or mass",NN,O,
6,of,ADP,"conjunction, subordinating or preposition",IN,O,
6,a,DET,determiner,DT,O,
6,holistic,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
6,",",PUNCT,"punctuation mark, comma",",",O,
6,whole,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
6,-,PUNCT,"punctuation mark, hyphen",HYPH,O,
6,of,ADP,"conjunction, subordinating or preposition",IN,O,
6,-,PUNCT,"punctuation mark, hyphen",HYPH,O,
6,government,NOUN,"noun, singular or mass",NN,O,
6,",",PUNCT,"punctuation mark, comma",",",O,
6,whole,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
6,-,PUNCT,"punctuation mark, hyphen",HYPH,O,
6,of,ADP,"conjunction, subordinating or preposition",IN,O,
6,-,PUNCT,"punctuation mark, hyphen",HYPH,O,
6,society,NOUN,"noun, singular or mass",NN,O,
6,approach,NOUN,"noun, singular or mass",NN,O,
6,in,ADP,"conjunction, subordinating or preposition",IN,O,
6,addressing,VERB,"verb, gerund or present participle",VBG,O,
6,the,DET,determiner,DT,O,
6,mental,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
6,health,NOUN,"noun, singular or mass",NN,O,
6,concerns,NOUN,"noun, plural",NNS,O,
6,of,ADP,"conjunction, subordinating or preposition",IN,O,
6,the,DET,determiner,DT,O,
6,Filipino,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,B,NORP
6,people,NOUN,"noun, plural",NNS,O,
6,",",PUNCT,"punctuation mark, comma",",",O,
6,”,PUNCT,closing quotation mark,'',O,
6,said,VERB,"verb, past tense",VBD,O,
6,Department,PROPN,"noun, proper singular",NNP,B,ORG
6,of,ADP,"conjunction, subordinating or preposition",IN,I,ORG
6,Health,PROPN,"noun, proper singular",NNP,I,ORG
6,Secretary,PROPN,"noun, proper singular",NNP,O,
6,Francisco,PROPN,"noun, proper singular",NNP,B,PERSON
6,T.,PROPN,"noun, proper singular",NNP,I,PERSON
6,Duque,PROPN,"noun, proper singular",NNP,I,PERSON
6,III,PROPN,"noun, proper singular",NNP,I,PERSON
6,.,PUNCT,"punctuation mark, sentence closer",.,O,
7,"
",SPACE,whitespace,_SP,O,
7,“,PUNCT,opening quotation mark,``,O,
7,This,PRON,determiner,DT,O,
7,supports,VERB,"verb, 3rd person singular present",VBZ,O,
7,the,DET,determiner,DT,B,ORG
7,Special,PROPN,"noun, proper singular",NNP,I,ORG
7,Initiatives,PROPN,"noun, proper plural",NNPS,I,ORG
7,for,ADP,"conjunction, subordinating or preposition",IN,I,ORG
7,Mental,PROPN,"noun, proper singular",NNP,I,ORG
7,Health,PROPN,"noun, proper singular",NNP,I,ORG
7,(,PUNCT,left round bracket,-LRB-,O,
7,SIMH,PROPN,"noun, proper singular",NNP,B,ORG
7,),PUNCT,right round bracket,-RRB-,O,
7,and,CCONJ,"conjunction, coordinating",CC,O,
7,potential,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
7,investments,NOUN,"noun, plural",NNS,O,
7,as,SCONJ,"conjunction, subordinating or preposition",IN,O,
7,recommended,VERB,"verb, past participle",VBN,O,
7,by,ADP,"conjunction, subordinating or preposition",IN,O,
7,the,DET,determiner,DT,B,ORG
7,Philippine,PROPN,"noun, proper singular",NNP,I,ORG
7,Mental,PROPN,"noun, proper singular",NNP,I,ORG
7,Health,PROPN,"noun, proper singular",NNP,I,ORG
7,Investment,PROPN,"noun, proper singular",NNP,I,ORG
7,Case,PROPN,"noun, proper singular",NNP,I,ORG
7,Report,PROPN,"noun, proper singular",NNP,I,ORG
7,.,PUNCT,"punctuation mark, sentence closer",.,O,
8,"
",SPACE,whitespace,_SP,O,
8,With,ADP,"conjunction, subordinating or preposition",IN,O,
8,these,DET,determiner,DT,O,
8,initiatives,NOUN,"noun, plural",NNS,O,
8,",",PUNCT,"punctuation mark, comma",",",O,
8,we,PRON,"pronoun, personal",PRP,O,
8,are,AUX,"verb, non-3rd person singular present",VBP,O,
8,slowly,ADV,adverb,RB,O,
8,building,VERB,"verb, gerund or present participle",VBG,O,
8,a,DET,determiner,DT,O,
8,more,ADV,"adverb, comparative",RBR,O,
8,resilient,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
8,and,CCONJ,"conjunction, coordinating",CC,O,
8,responsive,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
8,health,NOUN,"noun, singular or mass",NN,O,
8,system,NOUN,"noun, singular or mass",NN,O,
8,that,PRON,wh-determiner,WDT,O,
8,caters,VERB,"verb, 3rd person singular present",VBZ,O,
8,to,ADP,"conjunction, subordinating or preposition",IN,O,
8,the,DET,determiner,DT,O,
8,needs,NOUN,"noun, plural",NNS,O,
8,of,ADP,"conjunction, subordinating or preposition",IN,O,
8,the,DET,determiner,DT,O,
8,population,NOUN,"noun, singular or mass",NN,O,
8,and,CCONJ,"conjunction, coordinating",CC,O,
8,the,DET,determiner,DT,O,
8,vulnerable,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
8,groups,NOUN,"noun, plural",NNS,O,
8,.,PUNCT,"punctuation mark, sentence closer",.,O,
8,”,PUNCT,closing quotation mark,'',O,
9,  ,SPACE,whitespace,_SP,O,
9,Focusing,VERB,"verb, gerund or present participle",VBG,O,
9,on,ADP,"conjunction, subordinating or preposition",IN,O,
9,key,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
9,sites,NOUN,"noun, plural",NNS,O,
9,in,ADP,"conjunction, subordinating or preposition",IN,O,
9,NCR,PROPN,"noun, proper singular",NNP,B,ORG
9,",",PUNCT,"punctuation mark, comma",",",O,
9,Central,PROPN,"noun, proper singular",NNP,B,LOC
9,Luzon,PROPN,"noun, proper singular",NNP,I,LOC
9,",",PUNCT,"punctuation mark, comma",",",O,
9,CAR,PROPN,"noun, proper singular",NNP,B,ORG
9,",",PUNCT,"punctuation mark, comma",",",O,
9,Region,PROPN,"noun, proper singular",NNP,O,
9,IV,PROPN,"noun, proper singular",NNP,O,
9,-,PUNCT,"punctuation mark, hyphen",HYPH,O,
9,A,PROPN,"noun, proper singular",NNP,O,
9,",",PUNCT,"punctuation mark, comma",",",O,
9,BARMM,PROPN,"noun, proper singular",NNP,B,ORG
9,",",PUNCT,"punctuation mark, comma",",",O,
9,and,CCONJ,"conjunction, coordinating",CC,O,
9,some,DET,determiner,DT,O,
9,parts,NOUN,"noun, plural",NNS,O,
9,of,ADP,"conjunction, subordinating or preposition",IN,O,
9,Visayas,PROPN,"noun, proper singular",NNP,B,NORP
9,and,CCONJ,"conjunction, coordinating",CC,O,
9,Mindanao,PROPN,"noun, proper singular",NNP,B,ORG
9,",",PUNCT,"punctuation mark, comma",",",O,
9,the,DET,determiner,DT,O,
9,joint,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
9,programme,NOUN,"noun, singular or mass",NN,O,
9,will,AUX,"verb, modal auxiliary",MD,O,
9,involve,VERB,"verb, base form",VB,O,
9,key,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
9,stakeholders,NOUN,"noun, plural",NNS,O,
9,to,PART,"infinitival ""to""",TO,O,
9,ensure,VERB,"verb, base form",VB,O,
9,that,SCONJ,"conjunction, subordinating or preposition",IN,O,
9,mental,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
9,health,NOUN,"noun, singular or mass",NN,O,
9,and,CCONJ,"conjunction, coordinating",CC,O,
9,psychosocial,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
9,support,NOUN,"noun, singular or mass",NN,O,
9,is,AUX,"verb, 3rd person singular present",VBZ,O,
9,embedded,VERB,"verb, past participle",VBN,O,
9,in,ADP,"conjunction, subordinating or preposition",IN,O,
9,health,NOUN,"noun, singular or mass",NN,O,
9,and,CCONJ,"conjunction, coordinating",CC,O,
9,social,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
9,services,NOUN,"noun, plural",NNS,O,
9,up,ADP,"conjunction, subordinating or preposition",IN,O,
9,to,ADP,"conjunction, subordinating or preposition",IN,O,
9,the,DET,determiner,DT,O,
9,community,NOUN,"noun, singular or mass",NN,O,
9,level,NOUN,"noun, singular or mass",NN,O,
9,to,PART,"infinitival ""to""",TO,O,
9,make,VERB,"verb, base form",VB,O,
9,them,PRON,"pronoun, personal",PRP,O,
9,more,ADV,"adverb, comparative",RBR,O,
9,accessible,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
9,.,PUNCT,"punctuation mark, sentence closer",.,O,
10,"
",SPACE,whitespace,_SP,O,
10,“,PUNCT,opening quotation mark,``,O,
10,The,DET,determiner,DT,O,
10,COVID-19,NOUN,"noun, singular or mass",NN,O,
10,pandemic,NOUN,"noun, singular or mass",NN,O,
10,has,AUX,"verb, 3rd person singular present",VBZ,O,
10,had,VERB,"verb, past participle",VBN,O,
10,a,DET,determiner,DT,O,
10,drastic,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
10,negative,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
10,impact,NOUN,"noun, singular or mass",NN,O,
10,on,ADP,"conjunction, subordinating or preposition",IN,O,
10,the,DET,determiner,DT,O,
10,mental,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
10,health,NOUN,"noun, singular or mass",NN,O,
10,",",PUNCT,"punctuation mark, comma",",",O,
10,safety,NOUN,"noun, singular or mass",NN,O,
10,",",PUNCT,"punctuation mark, comma",",",O,
10,and,CCONJ,"conjunction, coordinating",CC,O,
