Sentence_Index,Token,Pos,Explained_Tag,Tag,iob_Tag,Entity_Type
1,1/4,NUM,cardinal number,CD,B,CARDINAL
1, ,SPACE,whitespace,_SP,O,
1,3/27/22,NUM,cardinal number,CD,B,PRODUCT
1,",",PUNCT,"punctuation mark, comma",",",O,
1,9:27,NUM,cardinal number,CD,B,TIME
1,PM,NOUN,"noun, singular or mass",NN,I,TIME
1, ,SPACE,whitespace,_SP,O,
1,WHO,PRON,"wh-pronoun, personal",WP,O,
1,Regional,PROPN,"noun, proper singular",NNP,O,
1,Committee,PROPN,"noun, proper singular",NNP,O,
1,for,ADP,"conjunction, subordinating or preposition",IN,O,
1,the,DET,determiner,DT,O,
1,Western,PROPN,"noun, proper singular",NNP,O,
1,Pacific,PROPN,"noun, proper singular",NNP,O,
1,notes,NOUN,"noun, plural",NNS,O,
1,progress,VERB,"verb, non-3rd person singular present",VBP,O,
1,on,ADP,"conjunction, subordinating or preposition",IN,O,
1,healthy,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
1,newborn,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
1,infants,NOUN,"noun, plural",NNS,O,
1,",",PUNCT,"punctuation mark, comma",",",O,
1,antimicrobial,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
1,resistance,NOUN,"noun, singular or mass",NN,O,
1,and,CCONJ,"conjunction, coordinating",CC,O,
1,essent,NOUN,"noun, singular or mass",NN,O,
1,…,PUNCT,superfluous punctuation,NFP,O,
1, ,SPACE,whitespace,_SP,O,
1,Healthy,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
1,newborn,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
1,infants,NOUN,"noun, plural",NNS,O,
1, ,SPACE,whitespace,_SP,O,
1,While,SCONJ,"conjunction, subordinating or preposition",IN,O,
1,significant,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
1,progress,NOUN,"noun, singular or mass",NN,O,
1,has,AUX,"verb, 3rd person singular present",VBZ,O,
1,been,AUX,"verb, past participle",VBN,O,
1,made,VERB,"verb, past participle",VBN,O,
1,in,ADP,"conjunction, subordinating or preposition",IN,O,
1,reducing,VERB,"verb, gerund or present participle",VBG,O,
1,child,NOUN,"noun, singular or mass",NN,O,
1,deaths,NOUN,"noun, plural",NNS,O,
1,in,ADP,"conjunction, subordinating or preposition",IN,O,
1,the,DET,determiner,DT,O,
1,Region,PROPN,"noun, proper singular",NNP,O,
1,",",PUNCT,"punctuation mark, comma",",",O,
1,newborn,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
1,deaths,NOUN,"noun, plural",NNS,O,
1,remain,VERB,"verb, non-3rd person singular present",VBP,O,
1,unacceptably,ADV,adverb,RB,O,
1,high,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
1,.,PUNCT,"punctuation mark, sentence closer",.,O,
2,"
",SPACE,whitespace,_SP,O,
2,In,ADP,"conjunction, subordinating or preposition",IN,O,
2,2013,NUM,cardinal number,CD,B,DATE
2,",",PUNCT,"punctuation mark, comma",",",O,
2,newborn,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
2,deaths,NOUN,"noun, plural",NNS,O,
2,accounted,VERB,"verb, past tense",VBD,O,
2,for,ADP,"conjunction, subordinating or preposition",IN,O,
2,more,ADJ,"adjective, comparative",JJR,B,PERCENT
2,than,ADP,"conjunction, subordinating or preposition",IN,I,PERCENT
2,50,NUM,cardinal number,CD,I,PERCENT
2,%,NOUN,"noun, singular or mass",NN,I,PERCENT
2,of,ADP,"conjunction, subordinating or preposition",IN,O,
2,deaths,NOUN,"noun, plural",NNS,O,
2,of,ADP,"conjunction, subordinating or preposition",IN,O,
2,children,NOUN,"noun, plural",NNS,O,
2,aged,VERB,"verb, past participle",VBN,O,
2,5,NUM,cardinal number,CD,O,
2,and,CCONJ,"conjunction, coordinating",CC,O,
2,below,ADV,adverb,RB,O,
2,",",PUNCT,"punctuation mark, comma",",",O,
2,mainly,ADV,adverb,RB,O,
2,because,SCONJ,"conjunction, subordinating or preposition",IN,O,
2,of,ADP,"conjunction, subordinating or preposition",IN,O,
2,inappropriate,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
2,clinical,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
2,practices,NOUN,"noun, plural",NNS,O,
2,and,CCONJ,"conjunction, coordinating",CC,O,
2,gaps,NOUN,"noun, plural",NNS,O,
2,in,ADP,"conjunction, subordinating or preposition",IN,O,
2,health,NOUN,"noun, singular or mass",NN,O,
2,systems,NOUN,"noun, plural",NNS,O,
2,.,PUNCT,"punctuation mark, sentence closer",.,O,
3,"
",SPACE,whitespace,_SP,O,
3,In,ADP,"conjunction, subordinating or preposition",IN,O,
3,response,NOUN,"noun, singular or mass",NN,O,
3,",",PUNCT,"punctuation mark, comma",",",O,
3,the,DET,determiner,DT,B,ORG
3,Regional,PROPN,"noun, proper singular",NNP,I,ORG
3,Committee,PROPN,"noun, proper singular",NNP,I,ORG
3,in,ADP,"conjunction, subordinating or preposition",IN,O,
3,2013,NUM,cardinal number,CD,B,DATE
3,endorsed,VERB,"verb, past tense",VBD,O,
3,the,DET,determiner,DT,B,LAW
3,Action,PROPN,"noun, proper singular",NNP,I,LAW
3,Plan,PROPN,"noun, proper singular",NNP,I,LAW
3,for,ADP,"conjunction, subordinating or preposition",IN,I,LAW
3,Healthy,PROPN,"noun, proper singular",NNP,I,LAW
3,Newborn,PROPN,"noun, proper singular",NNP,I,LAW
3,Infants,PROPN,"noun, proper plural",NNPS,I,LAW
3,in,ADP,"conjunction, subordinating or preposition",IN,O,
3,the,DET,determiner,DT,B,LOC
3,Western,PROPN,"noun, proper singular",NNP,I,LOC
3,Pacific,PROPN,"noun, proper singular",NNP,I,LOC
3,Region,PROPN,"noun, proper singular",NNP,I,LOC
3,(,PUNCT,left round bracket,-LRB-,O,
3,2014–2020,NUM,cardinal number,CD,B,CARDINAL
3,),PUNCT,right round bracket,-RRB-,O,
3,",",PUNCT,"punctuation mark, comma",",",O,
3,which,PRON,wh-determiner,WDT,O,
3,focuses,VERB,"verb, 3rd person singular present",VBZ,O,
3,on,ADP,"conjunction, subordinating or preposition",IN,O,
3,practices,NOUN,"noun, plural",NNS,O,
3,in,ADP,"conjunction, subordinating or preposition",IN,O,
3,health,NOUN,"noun, singular or mass",NN,O,
3,-,PUNCT,"punctuation mark, hyphen",HYPH,O,
3,care,NOUN,"noun, singular or mass",NN,O,
3,facilities,NOUN,"noun, plural",NNS,O,
3,",",PUNCT,"punctuation mark, comma",",",O,
3,where,SCONJ,wh-adverb,WRB,O,
3,close,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,B,PERCENT
3,to,PART,"infinitival ""to""",TO,I,PERCENT
3,100,NUM,cardinal number,CD,I,PERCENT
3,%,NOUN,"noun, singular or mass",NN,I,PERCENT
3,of,ADP,"conjunction, subordinating or preposition",IN,O,
3,births,NOUN,"noun, plural",NNS,O,
3,occur,VERB,"verb, non-3rd person singular present",VBP,O,
3,in,ADP,"conjunction, subordinating or preposition",IN,O,
3,the,DET,determiner,DT,O,
3,Region,PROPN,"noun, proper singular",NNP,O,
3,.,PUNCT,"punctuation mark, sentence closer",.,O,
4,"
",SPACE,whitespace,_SP,O,
4,The,DET,determiner,DT,O,
4,action,NOUN,"noun, singular or mass",NN,O,
4,plan,NOUN,"noun, singular or mass",NN,O,
4,outlines,VERB,"verb, 3rd person singular present",VBZ,O,
4,an,DET,determiner,DT,O,
4,approach,NOUN,"noun, singular or mass",NN,O,
4,for,ADP,"conjunction, subordinating or preposition",IN,O,
4,implementing,VERB,"verb, gerund or present participle",VBG,O,
4,and,CCONJ,"conjunction, coordinating",CC,O,
4,scaling,VERB,"verb, gerund or present participle",VBG,O,
4,up,ADP,"adverb, particle",RP,O,
4,quality,NOUN,"noun, singular or mass",NN,O,
4,Early,PROPN,"noun, proper singular",NNP,O,
4,Essential,PROPN,"noun, proper singular",NNP,O,
4,Newborn,PROPN,"noun, proper singular",NNP,O,
4,Care,PROPN,"noun, proper singular",NNP,O,
4,(,PUNCT,left round bracket,-LRB-,O,
4,EENC,PROPN,"noun, proper singular",NNP,O,
4,),PUNCT,right round bracket,-RRB-,O,
4,by,ADP,"conjunction, subordinating or preposition",IN,O,
4,:,PUNCT,"punctuation mark, colon or ellipsis",:,O,
4,(,PUNCT,left round bracket,-LRB-,O,
4,1,X,list item marker,LS,B,CARDINAL
4,),PUNCT,right round bracket,-RRB-,O,
4,ensuring,VERB,"verb, gerund or present participle",VBG,O,
4,consistent,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
4,adoption,NOUN,"noun, singular or mass",NN,O,
4,and,CCONJ,"conjunction, coordinating",CC,O,
4,implementation,NOUN,"noun, singular or mass",NN,O,
4,of,ADP,"conjunction, subordinating or preposition",IN,O,
4,EENC,PROPN,"noun, proper singular",NNP,B,ORG
4,;,PUNCT,"punctuation mark, colon or ellipsis",:,O,
4,(,PUNCT,left round bracket,-LRB-,O,
4,2,X,list item marker,LS,B,CARDINAL
4,),PUNCT,right round bracket,-RRB-,O,
4,improving,VERB,"verb, gerund or present participle",VBG,O,
4,political,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
4,and,CCONJ,"conjunction, coordinating",CC,O,
4,social,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
4,support,NOUN,"noun, singular or mass",NN,O,
4,to,PART,"infinitival ""to""",TO,O,
4,ensure,VERB,"verb, base form",VB,O,
4,an,DET,determiner,DT,O,
4,enabling,VERB,"verb, gerund or present participle",VBG,O,
4,environment,NOUN,"noun, singular or mass",NN,O,
4,;,PUNCT,"punctuation mark, colon or ellipsis",:,O,
4,(,PUNCT,left round bracket,-LRB-,O,
4,3,X,list item marker,LS,B,CARDINAL
4,),PUNCT,right round bracket,-RRB-,O,
4,ensuring,VERB,"verb, gerund or present participle",VBG,O,
4,availability,NOUN,"noun, singular or mass",NN,O,
4,of,ADP,"conjunction, subordinating or preposition",IN,O,
4,",",PUNCT,"punctuation mark, comma",",",O,
4,access,NOUN,"noun, singular or mass",NN,O,
4,to,ADP,"conjunction, subordinating or preposition",IN,O,
4,and,CCONJ,"conjunction, coordinating",CC,O,
4,the,DET,determiner,DT,O,
4,use,NOUN,"noun, singular or mass",NN,O,
4,of,ADP,"conjunction, subordinating or preposition",IN,O,
4,skilled,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
4,birth,NOUN,"noun, singular or mass",NN,O,
4,attendants,NOUN,"noun, plural",NNS,O,
4,and,CCONJ,"conjunction, coordinating",CC,O,
4,essential,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
4,maternal,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
4,and,CCONJ,"conjunction, coordinating",CC,O,
4,newborn,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
4,commodities,NOUN,"noun, plural",NNS,O,
4,;,PUNCT,"punctuation mark, colon or ellipsis",:,O,
4,(,PUNCT,left round bracket,-LRB-,O,
4,4,X,list item marker,LS,B,CARDINAL
4,),PUNCT,right round bracket,-RRB-,O,
4,engaging,VERB,"verb, gerund or present participle",VBG,O,
4,and,CCONJ,"conjunction, coordinating",CC,O,
4,mobilizing,VERB,"verb, gerund or present participle",VBG,O,
4,communities,NOUN,"noun, plural",NNS,O,
4,to,PART,"infinitival ""to""",TO,O,
4,increase,VERB,"verb, base form",VB,O,
4,demand,NOUN,"noun, singular or mass",NN,O,
4,;,PUNCT,"punctuation mark, colon or ellipsis",:,O,
4,and,CCONJ,"conjunction, coordinating",CC,O,
4,(,PUNCT,left round bracket,-LRB-,O,
4,5,NUM,cardinal number,CD,B,CARDINAL
4,),PUNCT,right round bracket,-RRB-,O,
4,improving,VERB,"verb, gerund or present participle",VBG,O,
4,the,DET,determiner,DT,O,
4,quality,NOUN,"noun, singular or mass",NN,O,
4,and,CCONJ,"conjunction, coordinating",CC,O,
4,availability,NOUN,"noun, singular or mass",NN,O,
4,of,ADP,"conjunction, subordinating or preposition",IN,O,
4,perinatal,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
4,information,NOUN,"noun, singular or mass",NN,O,
4,.,PUNCT,"punctuation mark, sentence closer",.,O,
5,"
",SPACE,whitespace,_SP,O,
5,EENC,PROPN,"noun, proper singular",NNP,B,PERSON
5,has,AUX,"verb, 3rd person singular present",VBZ,O,
5,been,AUX,"verb, past participle",VBN,O,
5,introduced,VERB,"verb, past participle",VBN,O,
5,to,ADP,"conjunction, subordinating or preposition",IN,O,
5,more,ADJ,"adjective, comparative",JJR,B,CARDINAL
5,than,ADP,"conjunction, subordinating or preposition",IN,I,CARDINAL
5,27,NUM,cardinal number,CD,I,CARDINAL
5,700,NUM,cardinal number,CD,B,CARDINAL
5,health,NOUN,"noun, singular or mass",NN,O,
5,providers,NOUN,"noun, plural",NNS,O,
5,in,ADP,"conjunction, subordinating or preposition",IN,O,
5,health,NOUN,"noun, singular or mass",NN,O,
5,facilities,NOUN,"noun, plural",NNS,O,
5,",",PUNCT,"punctuation mark, comma",",",O,
5,including,VERB,"verb, gerund or present participle",VBG,O,
5,more,ADJ,"adjective, comparative",JJR,B,PERCENT
5,than,ADP,"conjunction, subordinating or preposition",IN,I,PERCENT
5,80,NUM,cardinal number,CD,I,PERCENT
5,%,NOUN,"noun, singular or mass",NN,I,PERCENT
5,of,ADP,"conjunction, subordinating or preposition",IN,O,
5,national,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
5,hospitals,NOUN,"noun, plural",NNS,O,
5,in,ADP,"conjunction, subordinating or preposition",IN,O,
5,the,DET,determiner,DT,O,
5,Lao,PROPN,"noun, proper singular",NNP,O,
5,People,PROPN,"noun, proper plural",NNPS,O,
5,'s,PART,possessive ending,POS,O,
5,Democratic,PROPN,"noun, proper singular",NNP,O,
5,Republic,PROPN,"noun, proper singular",NNP,O,
5,",",PUNCT,"punctuation mark, comma",",",O,
5,Mongolia,PROPN,"noun, proper singular",NNP,O,
5,",",PUNCT,"punctuation mark, comma",",",O,
5,Papua,PROPN,"noun, proper singular",NNP,B,GPE
5,New,PROPN,"noun, proper singular",NNP,I,GPE
5,Guinea,PROPN,"noun, proper singular",NNP,I,GPE
5,and,CCONJ,"conjunction, coordinating",CC,O,
5,Solomon,PROPN,"noun, proper singular",NNP,B,GPE
5,Islands,PROPN,"noun, proper singular",NNP,I,GPE
5,",",PUNCT,"punctuation mark, comma",",",O,
5,as,ADV,adverb,RB,O,
5,well,ADV,adverb,RB,O,
5,as,ADP,"conjunction, subordinating or preposition",IN,O,
5,all,DET,determiner,DT,O,
5,provincial,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
5,-,PUNCT,"punctuation mark, hyphen",HYPH,O,
5,level,NOUN,"noun, singular or mass",NN,O,
5,hospitals,NOUN,"noun, plural",NNS,O,
5,in,ADP,"conjunction, subordinating or preposition",IN,O,
5,Cambodia,PROPN,"noun, proper singular",NNP,B,GPE
5,",",PUNCT,"punctuation mark, comma",",",O,
5,Mongolia,PROPN,"noun, proper singular",NNP,B,GPE
5,and,CCONJ,"conjunction, coordinating",CC,O,
5,the,DET,determiner,DT,O,
5,Philippines,PROPN,"noun, proper plural",NNPS,B,GPE
5,.,PUNCT,"punctuation mark, sentence closer",.,O,
6,"
",SPACE,whitespace,_SP,O,
6,As,ADP,"conjunction, subordinating or preposition",IN,O,
6,a,DET,determiner,DT,O,
6,result,NOUN,"noun, singular or mass",NN,O,
6,",",PUNCT,"punctuation mark, comma",",",O,
6,immediate,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
6,newborn,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
6,care,NOUN,"noun, singular or mass",NN,O,
6,practices,NOUN,"noun, plural",NNS,O,
6,have,AUX,"verb, non-3rd person singular present",VBP,O,
6,drastically,ADV,adverb,RB,O,
6,improved,VERB,"verb, past participle",VBN,O,
6,in,ADP,"conjunction, subordinating or preposition",IN,O,
6,Cambodia,PROPN,"noun, proper singular",NNP,B,GPE
6,",",PUNCT,"punctuation mark, comma",",",O,
6,China,PROPN,"noun, proper singular",NNP,B,GPE
6,",",PUNCT,"punctuation mark, comma",",",O,
6,the,DET,determiner,DT,B,ORG
6,Lao,PROPN,"noun, proper singular",NNP,I,ORG
6,People,PROPN,"noun, proper plural",NNPS,I,ORG
6,'s,PART,possessive ending,POS,I,ORG
6,Democratic,PROPN,"noun, proper singular",NNP,I,ORG
6,Republic,PROPN,"noun, proper singular",NNP,I,ORG
6,",",PUNCT,"punctuation mark, comma",",",O,
6,Mongolia,PROPN,"noun, proper singular",NNP,O,
6,",",PUNCT,"punctuation mark, comma",",",O,
6,Papua,PROPN,"noun, proper singular",NNP,B,GPE
6,New,PROPN,"noun, proper singular",NNP,I,GPE
6,Guinea,PROPN,"noun, proper singular",NNP,I,GPE
6,",",PUNCT,"punctuation mark, comma",",",O,
6,the,DET,determiner,DT,O,
6,Philippines,PROPN,"noun, proper plural",NNPS,B,GPE
6,",",PUNCT,"punctuation mark, comma",",",O,
6,Solomon,PROPN,"noun, proper singular",NNP,B,GPE
6,Islands,PROPN,"noun, proper singular",NNP,I,GPE
6,and,CCONJ,"conjunction, coordinating",CC,O,
6,Viet,PROPN,"noun, proper singular",NNP,B,GPE
6,Nam,PROPN,"noun, proper singular",NNP,I,GPE
6,.,PUNCT,"punctuation mark, sentence closer",.,O,
7,"
",SPACE,whitespace,_SP,O,
7,In,ADP,"conjunction, subordinating or preposition",IN,O,
7,participating,VERB,"verb, gerund or present participle",VBG,O,
7,health,NOUN,"noun, singular or mass",NN,O,
7,facilities,NOUN,"noun, plural",NNS,O,
7,",",PUNCT,"punctuation mark, comma",",",O,
7,72,NUM,cardinal number,CD,B,PERCENT
7,%,NOUN,"noun, singular or mass",NN,I,PERCENT
7,of,ADP,"conjunction, subordinating or preposition",IN,O,
7,newborn,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
7,infants,NOUN,"noun, plural",NNS,O,
7,are,AUX,"verb, non-3rd person singular present",VBP,O,
7,now,ADV,adverb,RB,O,
7,placed,VERB,"verb, past participle",VBN,O,
7,in,ADP,"conjunction, subordinating or preposition",IN,O,
7,immediate,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
7,skin,NOUN,"noun, singular or mass",NN,O,
7,-,PUNCT,"punctuation mark, hyphen",HYPH,O,
7,to,ADP,"conjunction, subordinating or preposition",IN,O,
7,-,PUNCT,"punctuation mark, hyphen",HYPH,O,
7,skin,NOUN,"noun, singular or mass",NN,O,
7,contact,NOUN,"noun, singular or mass",NN,O,
7,with,ADP,"conjunction, subordinating or preposition",IN,O,
7,mothers,NOUN,"noun, plural",NNS,O,
7,.,PUNCT,"punctuation mark, sentence closer",.,O,
8,"
",SPACE,whitespace,_SP,O,
8,Nearly,ADV,adverb,RB,B,CARDINAL
8,half,NOUN,"noun, singular or mass",NN,I,CARDINAL
8,remain,VERB,"verb, non-3rd person singular present",VBP,O,
8,in,ADP,"conjunction, subordinating or preposition",IN,O,
8,skin,NOUN,"noun, singular or mass",NN,O,
8,-,PUNCT,"punctuation mark, hyphen",HYPH,O,
8,to,ADP,"conjunction, subordinating or preposition",IN,O,
8,-,PUNCT,"punctuation mark, hyphen",HYPH,O,
8,skin,NOUN,"noun, singular or mass",NN,O,
8,contact,NOUN,"noun, singular or mass",NN,O,
8,through,ADP,"conjunction, subordinating or preposition",IN,O,
8,the,DET,determiner,DT,O,
8,first,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,B,ORDINAL
8,breastfeeding,NOUN,"noun, singular or mass",NN,O,
8,",",PUNCT,"punctuation mark, comma",",",O,
8,and,CCONJ,"conjunction, coordinating",CC,O,
8,four,NUM,cardinal number,CD,B,CARDINAL
8,out,ADP,"conjunction, subordinating or preposition",IN,O,
8,of,ADP,"conjunction, subordinating or preposition",IN,O,
8,five,NUM,cardinal number,CD,B,CARDINAL
8,are,AUX,"verb, non-3rd person singular present",VBP,O,
8,exclusively,ADV,adverb,RB,O,
8,breastfed,VERB,"verb, past participle",VBN,O,
8,in,ADP,"conjunction, subordinating or preposition",IN,O,
8,the,DET,determiner,DT,B,DATE
8,first,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,I,DATE
8,days,NOUN,"noun, plural",NNS,I,DATE
8,of,ADP,"conjunction, subordinating or preposition",IN,O,
8,life,NOUN,"noun, singular or mass",NN,O,
8,.,PUNCT,"punctuation mark, sentence closer",.,O,
9,"
",SPACE,whitespace,_SP,O,
9,However,ADV,adverb,RB,O,
9,",",PUNCT,"punctuation mark, comma",",",O,
9,only,ADV,adverb,RB,B,PERCENT
9,7,NUM,cardinal number,CD,I,PERCENT
9,%,NOUN,"noun, singular or mass",NN,I,PERCENT
