Sentence_Index,Token,Pos,Explained_Tag,Tag,iob_Tag,Entity_Type
1,",",PUNCT,"punctuation mark, comma",",",O,
1,a,DET,determiner,DT,O,
1,homemaker,NOUN,"noun, singular or mass",NN,O,
1,and,CCONJ,"conjunction, coordinating",CC,O,
1,wife,NOUN,"noun, singular or mass",NN,O,
1,of,ADP,"conjunction, subordinating or preposition",IN,O,
1,a,DET,determiner,DT,O,
1,small,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
1,-,PUNCT,"punctuation mark, hyphen",HYPH,O,
1,scale,NOUN,"noun, singular or mass",NN,O,
1,miner,NOUN,"noun, singular or mass",NN,O,
1,in,ADP,"conjunction, subordinating or preposition",IN,O,
1,Itogon,PROPN,"noun, proper singular",NNP,B,GPE
1,",",PUNCT,"punctuation mark, comma",",",O,
1,Benguet,PROPN,"noun, proper singular",NNP,B,ORG
1,in,ADP,"conjunction, subordinating or preposition",IN,O,
1,northern,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
1,Philippines,PROPN,"noun, proper plural",NNPS,B,GPE
1,.,PUNCT,"punctuation mark, sentence closer",.,O,
2,"
",SPACE,whitespace,_SP,O,
2,“,PUNCT,opening quotation mark,``,O,
2,Now,ADV,adverb,RB,O,
2,we,PRON,"pronoun, personal",PRP,O,
2,can,AUX,"verb, modal auxiliary",MD,O,
2,know,VERB,"verb, base form",VB,O,
2,and,CCONJ,"conjunction, coordinating",CC,O,
2,record,VERB,"verb, base form",VB,O,
2,if,SCONJ,"conjunction, subordinating or preposition",IN,O,
2,they,PRON,"pronoun, personal",PRP,O,
2,are,AUX,"verb, non-3rd person singular present",VBP,O,
2,ill,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
2,during,ADP,"conjunction, subordinating or preposition",IN,O,
2,this,DET,determiner,DT,O,
2,pandemic,NOUN,"noun, singular or mass",NN,O,
2,.,PUNCT,"punctuation mark, sentence closer",.,O,
2,”,PUNCT,closing quotation mark,'',O,
3, ,SPACE,whitespace,_SP,O,
3,Gladys,PROPN,"noun, proper singular",NNP,O,
3,’,PUNCT,closing quotation mark,'',O,
3,household,NOUN,"noun, singular or mass",NN,O,
3,is,AUX,"verb, 3rd person singular present",VBZ,O,
3,one,NUM,cardinal number,CD,B,CARDINAL
3,of,ADP,"conjunction, subordinating or preposition",IN,O,
3,400,NUM,cardinal number,CD,B,CARDINAL
3,beneficiaries,NOUN,"noun, plural",NNS,O,
3,of,ADP,"conjunction, subordinating or preposition",IN,O,
3,the,DET,determiner,DT,B,ORG
3,Home,NOUN,"noun, singular or mass",NN,I,ORG
3,as,ADP,"conjunction, subordinating or preposition",IN,I,ORG
3,Active,PROPN,"noun, proper singular",NNP,I,ORG
3,Advocate,PROPN,"noun, proper singular",NNP,I,ORG
3,and,CCONJ,"conjunction, coordinating",CC,I,ORG
3,Network,PROPN,"noun, proper singular",NNP,I,ORG
3,to,PART,"infinitival ""to""",TO,O,
3,COVID-19,VERB,"verb, base form",VB,O,
3,Prevention,PROPN,"noun, proper singular",NNP,O,
3,and,CCONJ,"conjunction, coordinating",CC,O,
3,Control,PROPN,"noun, proper singular",NNP,O,
3,(,PUNCT,left round bracket,-LRB-,O,
3,“,PUNCT,opening quotation mark,``,O,
3,HAAN,PROPN,"noun, proper singular",NNP,B,WORK_OF_ART
3,COVID,PROPN,"noun, proper singular",NNP,I,WORK_OF_ART
3,”,PUNCT,closing quotation mark,'',O,
3,),PUNCT,right round bracket,-RRB-,O,
3,project,NOUN,"noun, singular or mass",NN,O,
3,",",PUNCT,"punctuation mark, comma",",",O,
3,implemented,VERB,"verb, past participle",VBN,O,
3,by,ADP,"conjunction, subordinating or preposition",IN,O,
3,Families,PROPN,"noun, proper singular",NNP,B,ORG
3,Choice,PROPN,"noun, proper singular",NNP,I,ORG
3,for,ADP,"conjunction, subordinating or preposition",IN,I,ORG
3,Health,PROPN,"noun, proper singular",NNP,I,ORG
3,and,CCONJ,"conjunction, coordinating",CC,I,ORG
3,Development,PROPN,"noun, proper singular",NNP,I,ORG
3,under,ADP,"conjunction, subordinating or preposition",IN,O,
3,WHO,PRON,"wh-pronoun, personal",WP,O,
3,’s,PART,possessive ending,POS,O,
3,Civil,PROPN,"noun, proper singular",NNP,B,ORG
3,Society,PROPN,"noun, proper singular",NNP,I,ORG
3,Organization,PROPN,"noun, proper singular",NNP,I,ORG
3,(,PUNCT,left round bracket,-LRB-,O,
3,CSO,PROPN,"noun, proper singular",NNP,B,ORG
3,),PUNCT,right round bracket,-RRB-,O,
3,Initiative,PROPN,"noun, proper singular",NNP,O,
3,in,ADP,"conjunction, subordinating or preposition",IN,O,
3,the,DET,determiner,DT,O,
3,Philippines,PROPN,"noun, proper plural",NNPS,B,GPE
3,.,PUNCT,"punctuation mark, sentence closer",.,O,
4,"
",SPACE,whitespace,_SP,O,
4,In,ADP,"conjunction, subordinating or preposition",IN,O,
4,the,DET,determiner,DT,O,
4,Ilocano,PROPN,"noun, proper singular",NNP,B,ORG
4,language,NOUN,"noun, singular or mass",NN,O,
4,",",PUNCT,"punctuation mark, comma",",",O,
4,haan,NOUN,"noun, singular or mass",NN,O,
4,means,VERB,"verb, 3rd person singular present",VBZ,O,
4,no,INTJ,interjection,UH,O,
4,",",PUNCT,"punctuation mark, comma",",",O,
4,creating,VERB,"verb, gerund or present participle",VBG,O,
4,a,DET,determiner,DT,O,
4,strong,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
4,message,NOUN,"noun, singular or mass",NN,O,
4,of,ADP,"conjunction, subordinating or preposition",IN,O,
4,‘,PUNCT,opening quotation mark,``,O,
4,No,DET,determiner,DT,O,
4,COVID,PROPN,"noun, proper singular",NNP,O,
4,’,PUNCT,closing quotation mark,'',O,
4,in,ADP,"conjunction, subordinating or preposition",IN,O,
4,the,DET,determiner,DT,O,
4,gold,NOUN,"noun, singular or mass",NN,O,
4,mining,NOUN,"noun, singular or mass",NN,O,
4,communities,NOUN,"noun, plural",NNS,O,
4,of,ADP,"conjunction, subordinating or preposition",IN,O,
4,Benguet,PROPN,"noun, proper singular",NNP,B,ORG
4,where,SCONJ,wh-adverb,WRB,O,
4,the,DET,determiner,DT,O,
4,organization,NOUN,"noun, singular or mass",NN,O,
4,operates,VERB,"verb, 3rd person singular present",VBZ,O,
4,.,PUNCT,"punctuation mark, sentence closer",.,O,
5,"
",SPACE,whitespace,_SP,O,
6,The,DET,determiner,DT,O,
6,HAAN,PROPN,"noun, proper singular",NNP,O,
6,COVID,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
6,project,NOUN,"noun, singular or mass",NN,O,
6,is,AUX,"verb, 3rd person singular present",VBZ,O,
6,a,DET,determiner,DT,O,
6,community,NOUN,"noun, singular or mass",NN,O,
6,-,PUNCT,"punctuation mark, hyphen",HYPH,O,
6,level,NOUN,"noun, singular or mass",NN,O,
6,response,NOUN,"noun, singular or mass",NN,O,
6,to,ADP,"conjunction, subordinating or preposition",IN,O,
6,the,DET,determiner,DT,O,
6,surge,NOUN,"noun, singular or mass",NN,O,
6,of,ADP,"conjunction, subordinating or preposition",IN,O,
6,COVID-19,NOUN,"noun, singular or mass",NN,O,
6,cases,NOUN,"noun, plural",NNS,O,
6,in,ADP,"conjunction, subordinating or preposition",IN,O,
6,the,DET,determiner,DT,O,
6,mining,NOUN,"noun, singular or mass",NN,O,
6,areas,NOUN,"noun, plural",NNS,O,
6,in,ADP,"conjunction, subordinating or preposition",IN,O,
6,Benguet,PROPN,"noun, proper singular",NNP,B,ORG
6,in,ADP,"conjunction, subordinating or preposition",IN,O,
6,October,PROPN,"noun, proper singular",NNP,B,DATE
6,2020,NUM,cardinal number,CD,I,DATE
6,.,PUNCT,"punctuation mark, sentence closer",.,O,
7,"
",SPACE,whitespace,_SP,O,
7,Unlike,ADP,"conjunction, subordinating or preposition",IN,O,
7,those,PRON,determiner,DT,O,
7,working,VERB,"verb, gerund or present participle",VBG,O,
7,in,ADP,"conjunction, subordinating or preposition",IN,O,
7,established,VERB,"verb, past participle",VBN,O,
7,mining,NOUN,"noun, singular or mass",NN,O,
7,companies,NOUN,"noun, plural",NNS,O,
7,",",PUNCT,"punctuation mark, comma",",",O,
7,small,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
7,-,PUNCT,"punctuation mark, hyphen",HYPH,O,
7,scale,NOUN,"noun, singular or mass",NN,O,
7,miners,NOUN,"noun, plural",NNS,O,
7,in,ADP,"conjunction, subordinating or preposition",IN,O,
7,the,DET,determiner,DT,O,
7,Philippines,PROPN,"noun, proper plural",NNPS,B,GPE
7,have,VERB,"verb, non-3rd person singular present",VBP,O,
7,inadequate,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
7,access,NOUN,"noun, singular or mass",NN,O,
7,to,ADP,"conjunction, subordinating or preposition",IN,O,
7,healthcare,NOUN,"noun, singular or mass",NN,B,ORG
7,.,PUNCT,"punctuation mark, sentence closer",.,O,
8,"
",SPACE,whitespace,_SP,O,
8,They,PRON,"pronoun, personal",PRP,O,
8,are,AUX,"verb, non-3rd person singular present",VBP,O,
8,often,ADV,adverb,RB,O,
8,from,ADP,"conjunction, subordinating or preposition",IN,O,
8,indigenous,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
8,populations,NOUN,"noun, plural",NNS,O,
8,",",PUNCT,"punctuation mark, comma",",",O,
8,living,VERB,"verb, gerund or present participle",VBG,O,
8,and,CCONJ,"conjunction, coordinating",CC,O,
8,working,VERB,"verb, gerund or present participle",VBG,O,
8,in,ADP,"conjunction, subordinating or preposition",IN,O,
8,crowded,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
8,",",PUNCT,"punctuation mark, comma",",",O,
8,poorly,ADV,adverb,RB,O,
8,ventilated,VERB,"verb, past participle",VBN,O,
8,conditions,NOUN,"noun, plural",NNS,O,
8,",",PUNCT,"punctuation mark, comma",",",O,
8,and,CCONJ,"conjunction, coordinating",CC,O,
8,rarely,ADV,adverb,RB,O,
8,use,VERB,"verb, non-3rd person singular present",VBP,O,
8,the,DET,determiner,DT,O,
8,Internet,NOUN,"noun, singular or mass",NN,O,
8,",",PUNCT,"punctuation mark, comma",",",O,
8,smartphones,NOUN,"noun, plural",NNS,O,
8,",",PUNCT,"punctuation mark, comma",",",O,
8,or,CCONJ,"conjunction, coordinating",CC,O,
8,personal,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
8,protective,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
8,equipment,NOUN,"noun, singular or mass",NN,O,
8,.,PUNCT,"punctuation mark, sentence closer",.,O,
9,"
",SPACE,whitespace,_SP,O,
9,https://www.who.int/philippines/news/detail/10-11-2021-community-innovation-to-support-surveillance-and-contact-tracing,PROPN,"noun, proper singular",NNP,O,
9, ,SPACE,whitespace,_SP,O,
9,1/3,NUM,cardinal number,CD,B,CARDINAL
9, ,SPACE,whitespace,_SP,O,
9,3/18/22,NUM,cardinal number,CD,B,PRODUCT
9,",",PUNCT,"punctuation mark, comma",",",O,
9,12:52,NUM,cardinal number,CD,B,TIME
9,AM,NOUN,"noun, singular or mass",NN,I,TIME
9, ,SPACE,whitespace,_SP,O,
9,Community,PROPN,"noun, proper singular",NNP,O,
9,Innovation,PROPN,"noun, proper singular",NNP,O,
9,to,AUX,"conjunction, subordinating or preposition",IN,O,
9,Support,VERB,"verb, base form",VB,O,
9,Surveillance,NOUN,"noun, singular or mass",NN,O,
9,and,CCONJ,"conjunction, coordinating",CC,O,
9,Contact,PROPN,"noun, proper singular",NNP,O,
9,Tracing,VERB,"verb, gerund or present participle",VBG,O,
9, ,SPACE,whitespace,_SP,O,
9,In,ADP,"conjunction, subordinating or preposition",IN,O,
9,early,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,B,DATE
9,2021,NUM,cardinal number,CD,I,DATE
9,",",PUNCT,"punctuation mark, comma",",",O,
9,Families,PROPN,"noun, proper singular",NNP,B,ORG
9,Choice,PROPN,"noun, proper singular",NNP,I,ORG
9,pioneered,VERB,"verb, past tense",VBD,O,
9,an,DET,determiner,DT,O,
9,innovative,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
9,health,NOUN,"noun, singular or mass",NN,O,
9,reporting,NOUN,"noun, singular or mass",NN,O,
9,and,CCONJ,"conjunction, coordinating",CC,O,
9,community,NOUN,"noun, singular or mass",NN,O,
9,surveillance,NOUN,"noun, singular or mass",NN,O,
9,system,NOUN,"noun, singular or mass",NN,O,
9,to,PART,"infinitival ""to""",TO,O,
9,address,VERB,"verb, base form",VB,O,
9,contact,NOUN,"noun, singular or mass",NN,O,
9,tracing,VERB,"verb, gerund or present participle",VBG,O,
9,data,NOUN,"noun, plural",NNS,O,
9,gaps,NOUN,"noun, plural",NNS,O,
9,amongst,ADP,"conjunction, subordinating or preposition",IN,O,
9,vulnerable,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
9,groups,NOUN,"noun, plural",NNS,O,
9,.,PUNCT,"punctuation mark, sentence closer",.,O,
10,"
",SPACE,whitespace,_SP,O,
10,Using,VERB,"verb, gerund or present participle",VBG,O,
10,the,DET,determiner,DT,O,
10,COVID-19,NOUN,"noun, singular or mass",NN,O,
10,handbook,AUX,"verb, non-3rd person singular present",VBP,O,
10,developed,VERB,"verb, past participle",VBN,O,
10,by,ADP,"conjunction, subordinating or preposition",IN,O,
10,WHO,PRON,"wh-pronoun, personal",WP,O,
10,Philippines,PROPN,"noun, proper singular",NNP,B,GPE
10,",",PUNCT,"punctuation mark, comma",",",O,
10,the,DET,determiner,DT,O,
10,organization,NOUN,"noun, singular or mass",NN,O,
10,created,VERB,"verb, past tense",VBD,O,
10,hard,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
10,copy,NOUN,"noun, singular or mass",NN,O,
10,logbooks,NOUN,"noun, plural",NNS,O,
10,(,PUNCT,left round bracket,-LRB-,O,
10,“,PUNCT,opening quotation mark,``,O,
10,Home,PROPN,"noun, proper singular",NNP,B,WORK_OF_ART
10,Health,PROPN,"noun, proper singular",NNP,I,WORK_OF_ART
10,Trackers,PROPN,"noun, proper plural",NNPS,I,WORK_OF_ART
10,”,PUNCT,closing quotation mark,'',O,
10,),PUNCT,right round bracket,-RRB-,O,
10,for,ADP,"conjunction, subordinating or preposition",IN,O,
10,miners,NOUN,"noun, plural",NNS,O,
10,and,CCONJ,"conjunction, coordinating",CC,O,
10,their,PRON,"pronoun, possessive",PRP$,O,
10,families,NOUN,"noun, plural",NNS,O,
10,to,PART,"infinitival ""to""",TO,O,
10,record,VERB,"verb, base form",VB,O,
10,their,PRON,"pronoun, possessive",PRP$,O,
10,daily,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,B,DATE
10,health,NOUN,"noun, singular or mass",NN,O,
10,status,NOUN,"noun, singular or mass",NN,O,
10,and,CCONJ,"conjunction, coordinating",CC,O,
10,activities,NOUN,"noun, plural",NNS,O,
10,.,PUNCT,"punctuation mark, sentence closer",.,O,
11,"
",SPACE,whitespace,_SP,O,
11,These,DET,determiner,DT,O,
11,logbooks,NOUN,"noun, plural",NNS,O,
11,also,ADV,adverb,RB,O,
11,contain,VERB,"verb, non-3rd person singular present",VBP,O,
11,information,NOUN,"noun, singular or mass",NN,O,
11,on,ADP,"conjunction, subordinating or preposition",IN,O,
11,COVID-19,PROPN,"noun, proper singular",NNP,O,
11,best,ADJ,"adjective, superlative",JJS,O,
11,practices,NOUN,"noun, plural",NNS,O,
11,to,PART,"infinitival ""to""",TO,O,
11,prevent,VERB,"verb, base form",VB,O,
11,and,CCONJ,"conjunction, coordinating",CC,O,
11,limit,VERB,"verb, base form",VB,O,
11,community,NOUN,"noun, singular or mass",NN,O,
11,transmission,NOUN,"noun, singular or mass",NN,O,
11,.,PUNCT,"punctuation mark, sentence closer",.,O,
12,"
",SPACE,whitespace,_SP,O,
12,The,DET,determiner,DT,O,
12,data,NOUN,"noun, plural",NNS,O,
12,derived,VERB,"verb, past participle",VBN,O,
12,from,ADP,"conjunction, subordinating or preposition",IN,O,
12,the,DET,determiner,DT,O,
12,Trackers,PROPN,"noun, proper plural",NNPS,B,ORG
12,enhance,VERB,"verb, non-3rd person singular present",VBP,O,
12,contact,NOUN,"noun, singular or mass",NN,O,
12,tracing,VERB,"verb, gerund or present participle",VBG,O,
12,efforts,NOUN,"noun, plural",NNS,O,
12,undertaken,VERB,"verb, past participle",VBN,O,
12,by,ADP,"conjunction, subordinating or preposition",IN,O,
12,local,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
12,authorities,NOUN,"noun, plural",NNS,O,
12,.,PUNCT,"punctuation mark, sentence closer",.,O,
13,"
",SPACE,whitespace,_SP,O,
13,In,ADP,"conjunction, subordinating or preposition",IN,O,
13,addition,NOUN,"noun, singular or mass",NN,O,
13,to,ADP,"conjunction, subordinating or preposition",IN,O,
13,improving,VERB,"verb, gerund or present participle",VBG,O,
13,community,NOUN,"noun, singular or mass",NN,O,
13,surveillance,NOUN,"noun, singular or mass",NN,O,
13,",",PUNCT,"punctuation mark, comma",",",O,
13,FC,PROPN,"noun, proper singular",NNP,B,PERSON
13,is,AUX,"verb, 3rd person singular present",VBZ,O,
13,also,ADV,adverb,RB,O,
13,conducting,VERB,"verb, gerund or present participle",VBG,O,
13,information,NOUN,"noun, singular or mass",NN,O,
13,",",PUNCT,"punctuation mark, comma",",",O,
13,education,NOUN,"noun, singular or mass",NN,O,
13,",",PUNCT,"punctuation mark, comma",",",O,
13,and,CCONJ,"conjunction, coordinating",CC,O,
13,communication,NOUN,"noun, singular or mass",NN,O,
13,(,PUNCT,left round bracket,-LRB-,O,
13,IEC,PROPN,"noun, proper singular",NNP,B,ORG
13,),PUNCT,right round bracket,-RRB-,O,
13,campaigns,VERB,"verb, 3rd person singular present",VBZ,O,
13,to,PART,"infinitival ""to""",TO,O,
13,improve,VERB,"verb, base form",VB,O,
13,the,DET,determiner,DT,O,
13,mining,NOUN,"noun, singular or mass",NN,O,
13,communities,NOUN,"noun, plural",NNS,O,
13,’,PART,possessive ending,POS,O,
13,knowledge,NOUN,"noun, singular or mass",NN,O,
13,of,ADP,"conjunction, subordinating or preposition",IN,O,
13,COVID-19,NOUN,"noun, singular or mass",NN,O,
13,prevention,NOUN,"noun, singular or mass",NN,O,
13,best,ADJ,"adjective, superlative",JJS,O,
13,practices,NOUN,"noun, plural",NNS,O,
13,and,CCONJ,"conjunction, coordinating",CC,O,
13,vaccine,NOUN,"noun, singular or mass",NN,O,
13,acceptance,NOUN,"noun, singular or mass",NN,O,
13,.,PUNCT,"punctuation mark, sentence closer",.,O,
14,"
",SPACE,whitespace,_SP,O,
15,The,DET,determiner,DT,O,
15,positive,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
15,results,NOUN,"noun, plural",NNS,O,
15,from,ADP,"conjunction, subordinating or preposition",IN,O,
15,the,DET,determiner,DT,O,
15,pilot,NOUN,"noun, singular or mass",NN,O,
15,phase,NOUN,"noun, singular or mass",NN,O,
15,of,ADP,"conjunction, subordinating or preposition",IN,O,
15,the,DET,determiner,DT,O,
15,Trackers,PROPN,"noun, proper plural",NNPS,B,ORG
15,show,VERB,"verb, non-3rd person singular present",VBP,O,
15,the,DET,determiner,DT,O,
15,potential,NOUN,"noun, singular or mass",NN,O,
15,of,ADP,"conjunction, subordinating or preposition",IN,O,
15,FC,PROPN,"noun, proper singular",NNP,B,ORG
15,’s,PART,possessive ending,POS,O,
15,community,NOUN,"noun, singular or mass",NN,O,
15,surveillance,NOUN,"noun, singular or mass",NN,O,
15,tool,NOUN,"noun, singular or mass",NN,O,
15,to,PART,"infinitival ""to""",TO,O,
15,be,AUX,"verb, base form",VB,O,
15,scaled,VERB,"verb, past participle",VBN,O,
15,up,ADP,"adverb, particle",RP,O,
15,in,ADP,"conjunction, subordinating or preposition",IN,O,
15,other,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
15,communities,NOUN,"noun, plural",NNS,O,
15,living,VERB,"verb, gerund or present participle",VBG,O,
15,in,ADP,"conjunction, subordinating or preposition",IN,O,
15,vulnerable,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
15,conditions,NOUN,"noun, plural",NNS,O,
15,and,CCONJ,"conjunction, coordinating",CC,O,
15,low-,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
15,resource,NOUN,"noun, singular or mass",NN,O,
15,settings,NOUN,"noun, plural",NNS,O,
15,",",PUNCT,"punctuation mark, comma",",",O,
15,especially,ADV,adverb,RB,O,
15,in,ADP,"conjunction, subordinating or preposition",IN,O,
15,areas,NOUN,"noun, plural",NNS,O,
15,with,ADP,"conjunction, subordinating or preposition",IN,O,
15,poor,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
15,internet,NOUN,"noun, singular or mass",NN,O,
15,penetration,NOUN,"noun, singular or mass",NN,O,
15,.,PUNCT,"punctuation mark, sentence closer",.,O,
16,"
",SPACE,whitespace,_SP,O,
16,This,PRON,determiner,DT,O,
16,applies,VERB,"verb, 3rd person singular present",VBZ,O,
16,not,PART,adverb,RB,O,
16,only,ADV,adverb,RB,O,
16,in,ADP,"conjunction, subordinating or preposition",IN,O,
16,the,DET,determiner,DT,O,
16,Philippines,PROPN,"noun, proper plural",NNPS,B,GPE
16,but,CCONJ,"conjunction, coordinating",CC,O,
16,also,ADV,adverb,RB,O,
16,in,ADP,"conjunction, subordinating or preposition",IN,O,
16,other,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
16,parts,NOUN,"noun, plural",NNS,O,
16,of,ADP,"conjunction, subordinating or preposition",IN,O,
16,the,DET,determiner,DT,O,
16,world,NOUN,"noun, singular or mass",NN,O,
16,where,SCONJ,wh-adverb,WRB,O,
16,there,PRON,existential there,EX,O,
16,are,VERB,"verb, non-3rd person singular present",VBP,O,
16,data,NOUN,"noun, singular or mass",NN,O,
16,gaps,NOUN,"noun, plural",NNS,O,
16,in,ADP,"conjunction, subordinating or preposition",IN,O,
16,close,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
16,contact,NOUN,"noun, singular or mass",NN,O,
16,tracing,VERB,"verb, gerund or present participle",VBG,O,
16,at,ADP,"conjunction, subordinating or preposition",IN,O,
16,the,DET,determiner,DT,O,
16,community,NOUN,"noun, singular or mass",NN,O,
16,level,NOUN,"noun, singular or mass",NN,O,
16,.,PUNCT,"punctuation mark, sentence closer",.,O,
17,"
",SPACE,whitespace,_SP,O,
17,The,DET,determiner,DT,O,
17,concept,NOUN,"noun, singular or mass",NN,O,
17,empowers,VERB,"verb, 3rd person singular present",VBZ,O,
17,communities,NOUN,"noun, plural",NNS,O,
17,by,ADP,"conjunction, subordinating or preposition",IN,O,
17,introducing,VERB,"verb, gerund or present participle",VBG,O,
17,the,DET,determiner,DT,O,
17,concept,NOUN,"noun, singular or mass",NN,O,
17,of,ADP,"conjunction, subordinating or preposition",IN,O,
17,close,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
17,contact,NOUN,"noun, singular or mass",NN,O,
17,identification,NOUN,"noun, singular or mass",NN,O,
17,and,CCONJ,"conjunction, coordinating",CC,O,
17,its,PRON,"pronoun, possessive",PRP$,O,
17,importance,NOUN,"noun, singular or mass",NN,O,
17,for,ADP,"conjunction, subordinating or preposition",IN,O,
17,COVID-19,NOUN,"noun, singular or mass",NN,O,
17,prevention,NOUN,"noun, singular or mass",NN,O,
17,through,ADP,"conjunction, subordinating or preposition",IN,O,
17,empowering,VERB,"verb, gerund or present participle",VBG,O,
17,vulnerable,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
