Sentence_Index,Token,Pos,Explained_Tag,Tag,iob_Tag,Entity_Type
0,family,NOUN,"noun, singular or mass",NN,O,
0,in,ADP,"conjunction, subordinating or preposition",IN,O,
0,Asia,PROPN,"noun, proper singular",NNP,B,LOC
0,and,CCONJ,"conjunction, coordinating",CC,O,
0,the,DET,determiner,DT,O,
0,Pacific,PROPN,"noun, proper singular",NNP,B,LOC
0,are,AUX,"verb, non-3rd person singular present",VBP,O,
0,strengthening,VERB,"verb, gerund or present participle",VBG,O,
0,efforts,NOUN,"noun, plural",NNS,O,
0,to,PART,"infinitival ""to""",TO,O,
0,respond,VERB,"verb, base form",VB,O,
0,to,ADP,"conjunction, subordinating or preposition",IN,O,
0,the,DET,determiner,DT,O,
0,persistent,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
0,scourge,NOUN,"noun, singular or mass",NN,O,
0,of,ADP,"conjunction, subordinating or preposition",IN,O,
0,gender,NOUN,"noun, singular or mass",NN,O,
0,-,PUNCT,"punctuation mark, hyphen",HYPH,O,
0,based,VERB,"verb, past participle",VBN,O,
0,violence,NOUN,"noun, singular or mass",NN,O,
0,against,ADP,"conjunction, subordinating or preposition",IN,O,
0,women,NOUN,"noun, plural",NNS,O,
0,and,CCONJ,"conjunction, coordinating",CC,O,
0,girls,NOUN,"noun, plural",NNS,O,
0,in,ADP,"conjunction, subordinating or preposition",IN,O,
0,the,DET,determiner,DT,O,
0,region,NOUN,"noun, singular or mass",NN,O,
0,",",PUNCT,"punctuation mark, comma",",",O,
0,with,ADP,"conjunction, subordinating or preposition",IN,O,
0,the,DET,determiner,DT,O,
0,roll,NOUN,"noun, singular or mass",NN,O,
0,-,PUNCT,"punctuation mark, hyphen",HYPH,O,
0,out,NOUN,"noun, singular or mass",NN,O,
0,of,ADP,"conjunction, subordinating or preposition",IN,O,
0,an,DET,determiner,DT,O,
0,essential,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
0,services,NOUN,"noun, plural",NNS,O,
0,package,NOUN,"noun, singular or mass",NN,O,
0,that,PRON,wh-determiner,WDT,O,
0,incorporates,VERB,"verb, 3rd person singular present",VBZ,O,
0,prevention,NOUN,"noun, singular or mass",NN,O,
0,and,CCONJ,"conjunction, coordinating",CC,O,
0,response,NOUN,"noun, singular or mass",NN,O,
0,underpinned,VERB,"verb, past participle",VBN,O,
0,by,ADP,"conjunction, subordinating or preposition",IN,O,
0,strategic,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
0,partnerships,NOUN,"noun, plural",NNS,O,
0,",",PUNCT,"punctuation mark, comma",",",O,
0,impactful,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
0,laws,NOUN,"noun, plural",NNS,O,
0,and,CCONJ,"conjunction, coordinating",CC,O,
0,policies,NOUN,"noun, plural",NNS,O,
0,",",PUNCT,"punctuation mark, comma",",",O,
0,and,CCONJ,"conjunction, coordinating",CC,O,
0,justice,NOUN,"noun, singular or mass",NN,O,
0,and,CCONJ,"conjunction, coordinating",CC,O,
0,healing,NOUN,"noun, singular or mass",NN,O,
0,for,ADP,"conjunction, subordinating or preposition",IN,O,
0,survivors,NOUN,"noun, plural",NNS,O,
0,.,PUNCT,"punctuation mark, sentence closer",.,O,
1,"
",SPACE,whitespace,_SP,O,
1,One,NUM,cardinal number,CD,B,CARDINAL
1,hundred,NUM,cardinal number,CD,I,CARDINAL
1,participants,NOUN,"noun, plural",NNS,O,
1,from,ADP,"conjunction, subordinating or preposition",IN,O,
1,governments,NOUN,"noun, plural",NNS,O,
1,and,CCONJ,"conjunction, coordinating",CC,O,
1,civil,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
1,society,NOUN,"noun, singular or mass",NN,O,
1,organizations,NOUN,"noun, plural",NNS,O,
1,representing,VERB,"verb, gerund or present participle",VBG,O,
1,10,NUM,cardinal number,CD,B,CARDINAL
1,countries,NOUN,"noun, plural",NNS,O,
1,gathered,VERB,"verb, past participle",VBN,O,
1,in,ADP,"conjunction, subordinating or preposition",IN,O,
1,Bangkok,PROPN,"noun, proper singular",NNP,B,GPE
1,this,DET,determiner,DT,B,DATE
1,week,NOUN,"noun, singular or mass",NN,I,DATE
1,at,ADP,"conjunction, subordinating or preposition",IN,O,
1,a,DET,determiner,DT,O,
1,three,NUM,cardinal number,CD,B,DATE
1,-,PUNCT,"punctuation mark, hyphen",HYPH,I,DATE
1,day,NOUN,"noun, singular or mass",NN,I,DATE
1,meeting,NOUN,"noun, singular or mass",NN,O,
1,organized,VERB,"verb, past participle",VBN,O,
1,by,ADP,"conjunction, subordinating or preposition",IN,O,
1,regional,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
1,offices,NOUN,"noun, plural",NNS,O,
1,of,ADP,"conjunction, subordinating or preposition",IN,O,
1,the,DET,determiner,DT,B,ORG
1,United,PROPN,"noun, proper singular",NNP,I,ORG
1,Nations,PROPN,"noun, proper singular",NNP,I,ORG
1,Population,PROPN,"noun, proper singular",NNP,I,ORG
1,Fund,PROPN,"noun, proper singular",NNP,I,ORG
1,(,PUNCT,left round bracket,-LRB-,O,
1,UNFPA,PROPN,"noun, proper singular",NNP,B,ORG
1,),PUNCT,right round bracket,-RRB-,O,
1,",",PUNCT,"punctuation mark, comma",",",O,
1,UN,PROPN,"noun, proper singular",NNP,B,ORG
1,Women,PROPN,"noun, proper singular",NNP,I,ORG
1,and,CCONJ,"conjunction, coordinating",CC,O,
1,the,DET,determiner,DT,B,ORG
1,World,PROPN,"noun, proper singular",NNP,I,ORG
1,Health,PROPN,"noun, proper singular",NNP,I,ORG
1,Organization,PROPN,"noun, proper singular",NNP,I,ORG
1,(,PUNCT,left round bracket,-LRB-,O,
1,WHO,PRON,"wh-pronoun, personal",WP,O,
1,),PUNCT,right round bracket,-RRB-,O,
1,Regional,PROPN,"noun, proper singular",NNP,O,
1,Office,PROPN,"noun, proper singular",NNP,O,
1,for,ADP,"conjunction, subordinating or preposition",IN,O,
1,the,DET,determiner,DT,O,
1,Western,PROPN,"noun, proper singular",NNP,O,
1,Pacific,PROPN,"noun, proper singular",NNP,O,
1,.,PUNCT,"punctuation mark, sentence closer",.,O,
2,"
",SPACE,whitespace,_SP,O,
2,Gender,PROPN,"noun, proper singular",NNP,O,
2,-,PUNCT,"punctuation mark, hyphen",HYPH,O,
2,based,VERB,"verb, past participle",VBN,O,
2,violence,NOUN,"noun, singular or mass",NN,O,
2,against,ADP,"conjunction, subordinating or preposition",IN,O,
2,women,NOUN,"noun, plural",NNS,O,
2,and,CCONJ,"conjunction, coordinating",CC,O,
2,girls,NOUN,"noun, plural",NNS,O,
2,(,PUNCT,left round bracket,-LRB-,O,
2,VAWG,PROPN,"noun, proper singular",NNP,B,ORG
2,),PUNCT,right round bracket,-RRB-,O,
2,is,AUX,"verb, 3rd person singular present",VBZ,O,
2,a,DET,determiner,DT,O,
2,pervasive,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
2,human,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
2,rights,NOUN,"noun, plural",NNS,O,
2,violation,NOUN,"noun, singular or mass",NN,O,
2,and,CCONJ,"conjunction, coordinating",CC,O,
2,public,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
2,health,NOUN,"noun, singular or mass",NN,O,
2,concern,NOUN,"noun, singular or mass",NN,O,
2,.,PUNCT,"punctuation mark, sentence closer",.,O,
3,"
",SPACE,whitespace,_SP,O,
3,Globally,ADV,adverb,RB,O,
3,one,NUM,cardinal number,CD,B,CARDINAL
3,in,ADP,"conjunction, subordinating or preposition",IN,O,
3,three,NUM,cardinal number,CD,B,CARDINAL
3,women,NOUN,"noun, plural",NNS,O,
3,have,AUX,"verb, non-3rd person singular present",VBP,O,
3,experienced,VERB,"verb, past participle",VBN,O,
3,physical,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
3,and/or,CCONJ,"conjunction, coordinating",CC,O,
3,sexual,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
3,violence,NOUN,"noun, singular or mass",NN,O,
3,",",PUNCT,"punctuation mark, comma",",",O,
3,mostly,ADV,adverb,RB,O,
3,by,ADP,"conjunction, subordinating or preposition",IN,O,
3,an,DET,determiner,DT,O,
3,intimate,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
3,partner,NOUN,"noun, singular or mass",NN,O,
3,.,PUNCT,"punctuation mark, sentence closer",.,O,
4,"
",SPACE,whitespace,_SP,O,
4,In,ADP,"conjunction, subordinating or preposition",IN,O,
4,the,DET,determiner,DT,O,
4,Asia,PROPN,"noun, proper singular",NNP,B,LOC
4,-,PUNCT,"punctuation mark, hyphen",HYPH,I,LOC
4,Pacific,PROPN,"noun, proper singular",NNP,I,LOC
4,region,NOUN,"noun, singular or mass",NN,O,
4,",",PUNCT,"punctuation mark, comma",",",O,
4,up,ADP,"conjunction, subordinating or preposition",IN,O,
4,to,ADP,"conjunction, subordinating or preposition",IN,O,
4,two,NUM,cardinal number,CD,B,CARDINAL
4,-,PUNCT,"punctuation mark, hyphen",HYPH,I,CARDINAL
4,thirds,NOUN,"noun, plural",NNS,I,CARDINAL
4,of,ADP,"conjunction, subordinating or preposition",IN,O,
4,women,NOUN,"noun, plural",NNS,O,
4,in,ADP,"conjunction, subordinating or preposition",IN,O,
4,some,DET,determiner,DT,O,
4,countries,NOUN,"noun, plural",NNS,O,
4,have,AUX,"verb, non-3rd person singular present",VBP,O,
4,experienced,VERB,"verb, past participle",VBN,O,
4,violence,NOUN,"noun, singular or mass",NN,O,
4,in,ADP,"conjunction, subordinating or preposition",IN,O,
4,their,PRON,"pronoun, possessive",PRP$,O,
4,lifetime,NOUN,"noun, singular or mass",NN,B,DATE
4,.,PUNCT,"punctuation mark, sentence closer",.,O,
5,"
",SPACE,whitespace,_SP,O,
5,Acknowledging,VERB,"verb, gerund or present participle",VBG,O,
5,the,DET,determiner,DT,O,
5,enormous,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
5,toll,NOUN,"noun, singular or mass",NN,O,
5,gender,NOUN,"noun, singular or mass",NN,O,
5,-,PUNCT,"punctuation mark, hyphen",HYPH,O,
5,based,VERB,"verb, past participle",VBN,O,
5,violence,NOUN,"noun, singular or mass",NN,O,
5,takes,VERB,"verb, 3rd person singular present",VBZ,O,
5,on,ADP,"adverb, particle",RP,O,
5,countries,NOUN,"noun, plural",NNS,O,
5,and,CCONJ,"conjunction, coordinating",CC,O,
5,societies,NOUN,"noun, plural",NNS,O,
5,",",PUNCT,"punctuation mark, comma",",",O,
5,many,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
5,governments,NOUN,"noun, plural",NNS,O,
5,are,AUX,"verb, non-3rd person singular present",VBP,O,
5,increasing,VERB,"verb, gerund or present participle",VBG,O,
5,their,PRON,"pronoun, possessive",PRP$,O,
5,commitment,NOUN,"noun, singular or mass",NN,O,
5,to,PART,"infinitival ""to""",TO,O,
5,promote,VERB,"verb, base form",VB,O,
5,gender,NOUN,"noun, singular or mass",NN,O,
5,equality,NOUN,"noun, singular or mass",NN,O,
5,",",PUNCT,"punctuation mark, comma",",",O,
5,prevent,VERB,"verb, non-3rd person singular present",VBP,O,
5,VAWG,PROPN,"noun, proper singular",NNP,B,ORG
5,and,CCONJ,"conjunction, coordinating",CC,O,
5,support,NOUN,"noun, singular or mass",NN,O,
5,survivors,NOUN,"noun, plural",NNS,O,
5,of,ADP,"conjunction, subordinating or preposition",IN,O,
5,violence,NOUN,"noun, singular or mass",NN,O,
5,.,PUNCT,"punctuation mark, sentence closer",.,O,
6,"
",SPACE,whitespace,_SP,O,
6,This,DET,determiner,DT,O,
6,commitment,NOUN,"noun, singular or mass",NN,O,
6,is,AUX,"verb, 3rd person singular present",VBZ,O,
6,reflected,VERB,"verb, past participle",VBN,O,
6,as,ADV,adverb,RB,O,
6,well,ADV,adverb,RB,O,
6,via,ADP,"conjunction, subordinating or preposition",IN,O,
6,key,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
6,targets,NOUN,"noun, plural",NNS,O,
6,under,ADP,"conjunction, subordinating or preposition",IN,O,
6,the,DET,determiner,DT,B,ORG
6,Sustainable,PROPN,"noun, proper singular",NNP,I,ORG
6,Development,PROPN,"noun, proper singular",NNP,I,ORG
6,Goals,PROPN,"noun, proper plural",NNPS,I,ORG
6,(,PUNCT,left round bracket,-LRB-,O,
6,SDGs,PROPN,"noun, proper singular",NNP,O,
6,),PUNCT,right round bracket,-RRB-,O,
6,that,PRON,wh-determiner,WDT,O,
6,seek,VERB,"verb, non-3rd person singular present",VBP,O,
6,to,PART,"infinitival ""to""",TO,O,
6,fulfill,VERB,"verb, base form",VB,O,
6,the,DET,determiner,DT,O,
6,2030,NUM,cardinal number,CD,O,
6,Sustainable,PROPN,"noun, proper singular",NNP,B,WORK_OF_ART
6,Development,PROPN,"noun, proper singular",NNP,I,WORK_OF_ART
6,Agenda,PROPN,"noun, proper singular",NNP,I,WORK_OF_ART
6,whose,DET,"wh-pronoun, possessive",WP$,O,
6,central,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
6,pledge,NOUN,"noun, singular or mass",NN,O,
6,is,AUX,"verb, 3rd person singular present",VBZ,O,
6,to,PART,"infinitival ""to""",TO,O,
6,leave,VERB,"verb, base form",VB,O,
6,no,DET,determiner,DT,O,
6,one,NOUN,"noun, singular or mass",NN,O,
6,behind,ADV,adverb,RB,O,
6,.,PUNCT,"punctuation mark, sentence closer",.,O,
7,"
",SPACE,whitespace,_SP,O,
7,“,PUNCT,opening quotation mark,``,O,
7,The,DET,determiner,DT,O,
7,SDGs,NOUN,"noun, plural",NNS,O,
7,at,ADP,"conjunction, subordinating or preposition",IN,O,
7,heart,NOUN,"noun, singular or mass",NN,O,
7,are,AUX,"verb, non-3rd person singular present",VBP,O,
7,about,ADP,"conjunction, subordinating or preposition",IN,O,
7,building,VERB,"verb, gerund or present participle",VBG,O,
7,more,ADV,"adverb, comparative",RBR,O,
7,caring,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
7,",",PUNCT,"punctuation mark, comma",",",O,
7,equal,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
7,and,CCONJ,"conjunction, coordinating",CC,O,
7,democratic,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
7,societies,NOUN,"noun, plural",NNS,O,
7,",",PUNCT,"punctuation mark, comma",",",O,
7,”,PUNCT,closing quotation mark,'',O,
7,noted,VERB,"verb, past tense",VBD,O,
7,Yoriko,PROPN,"noun, proper singular",NNP,B,PERSON
7,Yasukawa,PROPN,"noun, proper singular",NNP,I,PERSON
7,",",PUNCT,"punctuation mark, comma",",",O,
7,UNFPA,PROPN,"noun, proper singular",NNP,B,ORG
7,Regional,PROPN,"noun, proper singular",NNP,I,ORG
7,Director,PROPN,"noun, proper singular",NNP,O,
7,for,ADP,"conjunction, subordinating or preposition",IN,O,
7,Asia,PROPN,"noun, proper singular",NNP,B,LOC
7,-,PUNCT,"punctuation mark, hyphen",HYPH,I,LOC
7,Pacific,PROPN,"noun, proper singular",NNP,I,LOC
7,.,PUNCT,"punctuation mark, sentence closer",.,O,
8,"
",SPACE,whitespace,_SP,O,
8,“,PUNCT,opening quotation mark,``,O,
8,Ensuring,VERB,"verb, gerund or present participle",VBG,O,
8,that,SCONJ,"conjunction, subordinating or preposition",IN,O,
8,all,DET,determiner,DT,O,
8,women,NOUN,"noun, plural",NNS,O,
8,and,CCONJ,"conjunction, coordinating",CC,O,
8,girls,NOUN,"noun, plural",NNS,O,
8,are,AUX,"verb, non-3rd person singular present",VBP,O,
8,treated,VERB,"verb, past participle",VBN,O,
8,with,ADP,"conjunction, subordinating or preposition",IN,O,
8,dignity,NOUN,"noun, singular or mass",NN,O,
8,and,CCONJ,"conjunction, coordinating",CC,O,
8,respect,NOUN,"noun, singular or mass",NN,O,
8,needs,NOUN,"noun, plural",NNS,O,
8,to,PART,"infinitival ""to""",TO,O,
8,form,VERB,"verb, base form",VB,O,
8,the,DET,determiner,DT,O,
8,foundation,NOUN,"noun, singular or mass",NN,O,
8,of,ADP,"conjunction, subordinating or preposition",IN,O,
8,that,DET,determiner,DT,O,
8,endeavour,NOUN,"noun, singular or mass",NN,O,
8,.,PUNCT,"punctuation mark, sentence closer",.,O,
8,”,PUNCT,closing quotation mark,'',O,
9, ,SPACE,whitespace,_SP,O,
9,It,PRON,"pronoun, personal",PRP,O,
9,is,AUX,"verb, 3rd person singular present",VBZ,O,
9,also,ADV,adverb,RB,O,
9,reflected,VERB,"verb, past participle",VBN,O,
9,in,ADP,"conjunction, subordinating or preposition",IN,O,
9,global,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
9,health,NOUN,"noun, singular or mass",NN,O,
9,agendas,NOUN,"noun, plural",NNS,O,
9,",",PUNCT,"punctuation mark, comma",",",O,
9,including,VERB,"verb, gerund or present participle",VBG,O,
9,the,DET,determiner,DT,O,
9,WHO,PRON,"wh-pronoun, personal",WP,O,
9,global,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
9,plan,NOUN,"noun, singular or mass",NN,O,
9,of,ADP,"conjunction, subordinating or preposition",IN,O,
9,action,NOUN,"noun, singular or mass",NN,O,
9,on,ADP,"conjunction, subordinating or preposition",IN,O,
9,strengthening,VERB,"verb, gerund or present participle",VBG,O,
9,the,DET,determiner,DT,O,
9,role,NOUN,"noun, singular or mass",NN,O,
9,of,ADP,"conjunction, subordinating or preposition",IN,O,
9,health,NOUN,"noun, singular or mass",NN,O,
9,systems,NOUN,"noun, plural",NNS,O,
9,in,ADP,"conjunction, subordinating or preposition",IN,O,
9,addressing,VERB,"verb, gerund or present participle",VBG,O,
9,violence,NOUN,"noun, singular or mass",NN,O,
9,against,ADP,"conjunction, subordinating or preposition",IN,O,
9,women,NOUN,"noun, plural",NNS,O,
9,and,CCONJ,"conjunction, coordinating",CC,O,
9,girls,NOUN,"noun, plural",NNS,O,
9,and,CCONJ,"conjunction, coordinating",CC,O,
9,children,NOUN,"noun, plural",NNS,O,
9,",",PUNCT,"punctuation mark, comma",",",O,
9,which,PRON,wh-determiner,WDT,O,
9,the,DET,determiner,DT,O,
9,193,NUM,cardinal number,CD,B,CARDINAL
9,Member,PROPN,"noun, proper singular",NNP,O,
9,States,PROPN,"noun, proper singular",NNP,O,
9,endorsed,VERB,"verb, past tense",VBD,O,
9,at,ADP,"conjunction, subordinating or preposition",IN,O,
9,the,DET,determiner,DT,B,ORG
9,World,PROPN,"noun, proper singular",NNP,I,ORG
9,Health,PROPN,"noun, proper singular",NNP,I,ORG
9,Assembly,PROPN,"noun, proper singular",NNP,I,ORG
9,in,ADP,"conjunction, subordinating or preposition",IN,O,
9,May,PROPN,"noun, proper singular",NNP,B,DATE
9,2016,NUM,cardinal number,CD,I,DATE
9,.,PUNCT,"punctuation mark, sentence closer",.,O,
10,"
",SPACE,whitespace,_SP,O,
10,“,PUNCT,opening quotation mark,``,O,
10,The,DET,determiner,DT,O,
10,health,NOUN,"noun, singular or mass",NN,O,
10,system,NOUN,"noun, singular or mass",NN,O,
10,is,AUX,"verb, 3rd person singular present",VBZ,O,
10,a,DET,determiner,DT,O,
10,key,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
10,entry,NOUN,"noun, singular or mass",NN,O,
10,point,NOUN,"noun, singular or mass",NN,O,
10,to,PART,"infinitival ""to""",TO,O,
10,identify,VERB,"verb, base form",VB,O,
10,women,NOUN,"noun, plural",NNS,O,
10,and,CCONJ,"conjunction, coordinating",CC,O,
10,girls,NOUN,"noun, plural",NNS,O,
10,who,PRON,"wh-pronoun, personal",WP,O,
10,have,AUX,"verb, non-3rd person singular present",VBP,O,
10,experienced,VERB,"verb, past participle",VBN,O,
10,violence,NOUN,"noun, singular or mass",NN,O,
10,and,CCONJ,"conjunction, coordinating",CC,O,
10,provide,VERB,"verb, base form",VB,O,
10,them,PRON,"pronoun, personal",PRP,O,
10,with,ADP,"conjunction, subordinating or preposition",IN,O,
10,comprehensive,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
10,health,NOUN,"noun, singular or mass",NN,O,
10,services,NOUN,"noun, plural",NNS,O,
10,",",PUNCT,"punctuation mark, comma",",",O,
10,including,VERB,"verb, gerund or present participle",VBG,O,
10,sexual,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
10,and,CCONJ,"conjunction, coordinating",CC,O,
10,reproductive,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
10,health,NOUN,"noun, singular or mass",NN,O,
10,",",PUNCT,"punctuation mark, comma",",",O,
10,”,PUNCT,closing quotation mark,'',O,
10,noted,VERB,"verb, past tense",VBD,O,
10,Avni,PROPN,"noun, proper singular",NNP,B,PERSON
10,Amin,PROPN,"noun, proper singular",NNP,I,PERSON
10,",",PUNCT,"punctuation mark, comma",",",O,
