Sentence_Index,Token,Pos,Explained_Tag,Tag,iob_Tag,Entity_Type
0,the,DET,determiner,DT,B,ORG
0,COVAX,PROPN,"noun, proper singular",NNP,I,ORG
0,Facility,PROPN,"noun, proper singular",NNP,I,ORG
0,",",PUNCT,"punctuation mark, comma",",",O,
0,as,SCONJ,"conjunction, subordinating or preposition",IN,O,
0,the,DET,determiner,DT,O,
0,country,NOUN,"noun, singular or mass",NN,O,
0,braces,VERB,"verb, 3rd person singular present",VBZ,O,
0,for,ADP,"conjunction, subordinating or preposition",IN,O,
0,a,DET,determiner,DT,O,
0,hard,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
0,lockdown,NOUN,"noun, singular or mass",NN,O,
0,in,ADP,"conjunction, subordinating or preposition",IN,O,
0,the,DET,determiner,DT,O,
0,capital,NOUN,"noun, singular or mass",NN,O,
0,Manila,PROPN,"noun, proper singular",NNP,B,GPE
0,to,PART,"infinitival ""to""",TO,O,
0,stem,VERB,"verb, base form",VB,O,
0,the,DET,determiner,DT,O,
0,spread,NOUN,"noun, singular or mass",NN,O,
0,of,ADP,"conjunction, subordinating or preposition",IN,O,
0,the,DET,determiner,DT,O,
0,Delta,PROPN,"noun, proper singular",NNP,B,LOC
0,variant,NOUN,"noun, singular or mass",NN,O,
0,of,ADP,"conjunction, subordinating or preposition",IN,O,
0,COVID-19,NOUN,"noun, singular or mass",NN,B,ORG
0,.,PUNCT,"punctuation mark, sentence closer",.,O,
1,"
",SPACE,whitespace,_SP,O,
2,The,DET,determiner,DT,O,
2,most,ADV,"adverb, superlative",RBS,O,
2,recent,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
2,arrival,NOUN,"noun, singular or mass",NN,O,
2,brings,VERB,"verb, 3rd person singular present",VBZ,O,
2,the,DET,determiner,DT,O,
2,total,NOUN,"noun, singular or mass",NN,O,
2,of,ADP,"conjunction, subordinating or preposition",IN,O,
2,COVAX,PROPN,"noun, proper singular",NNP,O,
2,donations,NOUN,"noun, plural",NNS,O,
2,to,ADP,"conjunction, subordinating or preposition",IN,O,
2,the,DET,determiner,DT,O,
2,Philippines,PROPN,"noun, proper singular",NNP,B,GPE
2,to,ADP,"conjunction, subordinating or preposition",IN,O,
2,13.2,NUM,cardinal number,CD,B,CARDINAL
2,million,NUM,cardinal number,CD,I,CARDINAL
2,doses,NOUN,"noun, plural",NNS,O,
2,of,ADP,"conjunction, subordinating or preposition",IN,O,
2,COVID-19,NOUN,"noun, singular or mass",NN,O,
2,vaccines,NOUN,"noun, plural",NNS,O,
2,.,PUNCT,"punctuation mark, sentence closer",.,O,
3,"
",SPACE,whitespace,_SP,O,
3,Of,ADP,"conjunction, subordinating or preposition",IN,O,
3,these,PRON,determiner,DT,O,
3,",",PUNCT,"punctuation mark, comma",",",O,
3,6,NUM,cardinal number,CD,B,CARDINAL
3,million,NUM,cardinal number,CD,I,CARDINAL
3,doses,NOUN,"noun, plural",NNS,O,
3,were,AUX,"verb, past tense",VBD,O,
3,donated,VERB,"verb, past participle",VBN,O,
3,by,ADP,"conjunction, subordinating or preposition",IN,O,
3,the,DET,determiner,DT,B,ORG
3,US,PROPN,"noun, proper singular",NNP,I,ORG
3,Government,PROPN,"noun, proper singular",NNP,I,ORG
3,as,ADP,"conjunction, subordinating or preposition",IN,O,
3,part,NOUN,"noun, singular or mass",NN,O,
3,of,ADP,"conjunction, subordinating or preposition",IN,O,
3,its,PRON,"pronoun, possessive",PRP$,O,
3,global,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
3,vaccine,NOUN,"noun, singular or mass",NN,O,
3,-,PUNCT,"punctuation mark, hyphen",HYPH,O,
3,sharing,VERB,"verb, gerund or present participle",VBG,O,
3,strategy,NOUN,"noun, singular or mass",NN,O,
3,",",PUNCT,"punctuation mark, comma",",",O,
3,which,PRON,wh-determiner,WDT,O,
3,aims,VERB,"verb, 3rd person singular present",VBZ,O,
3,to,PART,"infinitival ""to""",TO,O,
3,provide,VERB,"verb, base form",VB,O,
3,at,ADV,adverb,RB,B,CARDINAL
3,least,ADV,"adverb, superlative",RBS,I,CARDINAL
3,80,NUM,cardinal number,CD,I,CARDINAL
3,million,NUM,cardinal number,CD,I,CARDINAL
3,vaccine,NOUN,"noun, singular or mass",NN,O,
3,doses,NOUN,"noun, plural",NNS,O,
3,to,ADP,"conjunction, subordinating or preposition",IN,O,
3,countries,NOUN,"noun, plural",NNS,O,
3,most,ADV,"adverb, superlative",RBS,O,
3,affected,VERB,"verb, past participle",VBN,O,
3,by,ADP,"conjunction, subordinating or preposition",IN,O,
3,the,DET,determiner,DT,O,
3,COVID-19,NOUN,"noun, singular or mass",NN,O,
3,pandemic,NOUN,"noun, singular or mass",NN,O,
3,.,PUNCT,"punctuation mark, sentence closer",.,O,
4,"
",SPACE,whitespace,_SP,O,
4,“,PUNCT,opening quotation mark,``,O,
4,We,PRON,"pronoun, personal",PRP,O,
4,are,AUX,"verb, non-3rd person singular present",VBP,O,
4,thankful,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
4,to,ADP,"conjunction, subordinating or preposition",IN,O,
4,the,DET,determiner,DT,B,ORG
4,COVAX,PROPN,"noun, proper singular",NNP,I,ORG
4,Facility,PROPN,"noun, proper singular",NNP,I,ORG
4,and,CCONJ,"conjunction, coordinating",CC,O,
4,our,PRON,"pronoun, possessive",PRP$,O,
4,partners,NOUN,"noun, plural",NNS,O,
4,from,ADP,"conjunction, subordinating or preposition",IN,O,
4,the,DET,determiner,DT,B,ORG
4,US,PROPN,"noun, proper singular",NNP,I,ORG
4,Government,PROPN,"noun, proper singular",NNP,I,ORG
4,for,ADP,"conjunction, subordinating or preposition",IN,O,
4,these,DET,determiner,DT,O,
4,additional,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
4,COVID-19,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
4,vaccines,NOUN,"noun, plural",NNS,O,
4,.,PUNCT,"punctuation mark, sentence closer",.,O,
5,"
",SPACE,whitespace,_SP,O,
5,As,SCONJ,"conjunction, subordinating or preposition",IN,O,
5,we,PRON,"pronoun, personal",PRP,O,
5,implement,VERB,"verb, non-3rd person singular present",VBP,O,
5,a,DET,determiner,DT,O,
5,stricter,ADJ,"adjective, comparative",JJR,O,
5,quarantine,NOUN,"noun, singular or mass",NN,O,
5,classification,NOUN,"noun, singular or mass",NN,O,
5,in,ADP,"conjunction, subordinating or preposition",IN,O,
5,Metro,PROPN,"noun, proper singular",NNP,O,
5,Manila,PROPN,"noun, proper singular",NNP,B,GPE
5,",",PUNCT,"punctuation mark, comma",",",O,
5,we,PRON,"pronoun, personal",PRP,O,
5,will,AUX,"verb, modal auxiliary",MD,O,
5,continue,VERB,"verb, base form",VB,O,
5,to,PART,"infinitival ""to""",TO,O,
5,ramp,VERB,"verb, base form",VB,O,
5,up,ADP,"adverb, particle",RP,O,
5,our,PRON,"pronoun, possessive",PRP$,O,
5,national,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
5,vaccination,NOUN,"noun, singular or mass",NN,O,
5,program,NOUN,"noun, singular or mass",NN,O,
5,and,CCONJ,"conjunction, coordinating",CC,O,
5,aim,VERB,"verb, non-3rd person singular present",VBP,O,
5,to,PART,"infinitival ""to""",TO,O,
5,increase,VERB,"verb, base form",VB,O,
5,coverage,NOUN,"noun, singular or mass",NN,O,
5,among,ADP,"conjunction, subordinating or preposition",IN,O,
5,our,PRON,"pronoun, possessive",PRP$,O,
5,senior,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
5,citizens,NOUN,"noun, plural",NNS,O,
5,and,CCONJ,"conjunction, coordinating",CC,O,
5,persons,NOUN,"noun, plural",NNS,O,
5,with,ADP,"conjunction, subordinating or preposition",IN,O,
5,underlying,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
5,medical,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
5,conditions,NOUN,"noun, plural",NNS,O,
5,.,PUNCT,"punctuation mark, sentence closer",.,O,
6,"
",SPACE,whitespace,_SP,O,
6,Vaccinating,VERB,"verb, gerund or present participle",VBG,O,
6,those,PRON,determiner,DT,O,
6,in,ADP,"conjunction, subordinating or preposition",IN,O,
6,the,DET,determiner,DT,O,
6,high,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
6,-,PUNCT,"punctuation mark, hyphen",HYPH,O,
6,risk,NOUN,"noun, singular or mass",NN,O,
6,group,NOUN,"noun, singular or mass",NN,O,
6,would,AUX,"verb, modal auxiliary",MD,O,
6,help,VERB,"verb, base form",VB,O,
6,prevent,VERB,"verb, base form",VB,O,
6,the,DET,determiner,DT,O,
6,overwhelming,NOUN,"noun, singular or mass",NN,O,
6,of,ADP,"conjunction, subordinating or preposition",IN,O,
6,our,PRON,"pronoun, possessive",PRP$,O,
6,hospitals,NOUN,"noun, plural",NNS,O,
6,",",PUNCT,"punctuation mark, comma",",",O,
6,”,PUNCT,closing quotation mark,'',O,
6,said,VERB,"verb, past tense",VBD,O,
6,Secretary,PROPN,"noun, proper singular",NNP,O,
6,of,ADP,"conjunction, subordinating or preposition",IN,O,
6,Health,PROPN,"noun, proper singular",NNP,B,ORG
6,Francisco,PROPN,"noun, proper singular",NNP,I,ORG
6,T.,PROPN,"noun, proper singular",NNP,I,ORG
6,Duque,PROPN,"noun, proper singular",NNP,I,ORG
6,III,PROPN,"noun, proper singular",NNP,I,ORG
6,.,PUNCT,"punctuation mark, sentence closer",.,O,
7,"
",SPACE,whitespace,_SP,O,
7,The,DET,determiner,DT,B,ORG
7,Philippine,PROPN,"noun, proper singular",NNP,I,ORG
7,Government,PROPN,"noun, proper singular",NNP,I,ORG
7,has,AUX,"verb, 3rd person singular present",VBZ,O,
7,ramped,VERB,"verb, past participle",VBN,O,
7,up,ADP,"adverb, particle",RP,O,
7,its,PRON,"pronoun, possessive",PRP$,O,
7,vaccination,NOUN,"noun, singular or mass",NN,O,
7,campaign,NOUN,"noun, singular or mass",NN,O,
7,",",PUNCT,"punctuation mark, comma",",",O,
7,reaching,VERB,"verb, gerund or present participle",VBG,O,
7,more,ADJ,"adjective, comparative",JJR,B,CARDINAL
7,than,ADP,"conjunction, subordinating or preposition",IN,I,CARDINAL
7,"500,000",NUM,cardinal number,CD,I,CARDINAL
7,inoculations,NOUN,"noun, plural",NNS,O,
7,daily,ADV,adverb,RB,B,DATE
7,.,PUNCT,"punctuation mark, sentence closer",.,O,
8,"
",SPACE,whitespace,_SP,O,
8,Since,SCONJ,"conjunction, subordinating or preposition",IN,O,
8,March,PROPN,"noun, proper singular",NNP,B,DATE
8,2021,NUM,cardinal number,CD,I,DATE
8,",",PUNCT,"punctuation mark, comma",",",O,
8,over,ADP,"conjunction, subordinating or preposition",IN,O,
8,84,NUM,cardinal number,CD,B,PERCENT
8,percent,NOUN,"noun, singular or mass",NN,I,PERCENT
8,of,ADP,"conjunction, subordinating or preposition",IN,O,
8,healthcare,NOUN,"noun, singular or mass",NN,O,
8,workers,NOUN,"noun, plural",NNS,O,
8,(,PUNCT,left round bracket,-LRB-,O,
8,A1,PROPN,"noun, proper singular",NNP,B,PRODUCT
8,group,NOUN,"noun, singular or mass",NN,O,
8,),PUNCT,right round bracket,-RRB-,O,
8,",",PUNCT,"punctuation mark, comma",",",O,
8,32,NUM,cardinal number,CD,B,PERCENT
8,percent,NOUN,"noun, singular or mass",NN,I,PERCENT
8,of,ADP,"conjunction, subordinating or preposition",IN,O,
8,senior,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
8,citizens,NOUN,"noun, plural",NNS,O,
8,(,PUNCT,left round bracket,-LRB-,O,
8,A2,PROPN,"noun, proper singular",NNP,B,NORP
8,group,NOUN,"noun, singular or mass",NN,O,
8,),PUNCT,right round bracket,-RRB-,O,
8,",",PUNCT,"punctuation mark, comma",",",O,
8,and,CCONJ,"conjunction, coordinating",CC,O,
8,48,NUM,cardinal number,CD,B,PERCENT
8,percent,NOUN,"noun, singular or mass",NN,I,PERCENT
8, ,SPACE,whitespace,_SP,O,
8,of,ADP,"conjunction, subordinating or preposition",IN,O,
8,people,NOUN,"noun, plural",NNS,O,
8,with,ADP,"conjunction, subordinating or preposition",IN,O,
8,comorbidities,NOUN,"noun, plural",NNS,O,
8,*,PUNCT,superfluous punctuation,NFP,O,
8,are,AUX,"verb, non-3rd person singular present",VBP,O,
8,fully,ADV,adverb,RB,O,
8,vaccinated,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
8,.,PUNCT,"punctuation mark, sentence closer",.,O,
9,"
",SPACE,whitespace,_SP,O,
9,However,ADV,adverb,RB,O,
9,",",PUNCT,"punctuation mark, comma",",",O,
9,less,ADJ,"adjective, comparative",JJR,B,PERCENT
9,than,ADP,"conjunction, subordinating or preposition",IN,I,PERCENT
9,5,NUM,cardinal number,CD,I,PERCENT
9,percent,NOUN,"noun, singular or mass",NN,I,PERCENT
9,of,ADP,"conjunction, subordinating or preposition",IN,O,
9,essential,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
9,workers,NOUN,"noun, plural",NNS,O,
9,(,PUNCT,left round bracket,-LRB-,O,
9,A4,PROPN,"noun, proper singular",NNP,B,NORP
9,group,NOUN,"noun, singular or mass",NN,O,
9,),PUNCT,right round bracket,-RRB-,O,
9,and,CCONJ,"conjunction, coordinating",CC,O,
9,2,NUM,cardinal number,CD,B,PERCENT
9,percent,NOUN,"noun, singular or mass",NN,I,PERCENT
9,of,ADP,"conjunction, subordinating or preposition",IN,O,
9,the,DET,determiner,DT,O,
9,indigent,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
9,population,NOUN,"noun, singular or mass",NN,O,
9,(,PUNCT,left round bracket,-LRB-,O,
9,A5,PROPN,"noun, proper singular",NNP,B,ORG
9,group,NOUN,"noun, singular or mass",NN,O,
9,),PUNCT,right round bracket,-RRB-,O,
9,have,AUX,"verb, non-3rd person singular present",VBP,O,
9,been,AUX,"verb, past participle",VBN,O,
9,fully,ADV,adverb,RB,O,
9,inoculated,VERB,"verb, past participle",VBN,O,
9,.,PUNCT,"punctuation mark, sentence closer",.,O,
10,"
",SPACE,whitespace,_SP,O,
10,https://www.who.int/philippines/news/detail/03-08-2021-3m-moderna-vaccines-from-us-government-arrive-from-covax-facility,PROPN,"noun, proper singular",NNP,O,
10, ,SPACE,whitespace,_SP,O,
10,1/4,NUM,cardinal number,CD,B,CARDINAL
10, ,SPACE,whitespace,_SP,O,
10,3/18/22,NUM,cardinal number,CD,B,PRODUCT
10,",",PUNCT,"punctuation mark, comma",",",O,
10,12:53,NUM,cardinal number,CD,B,TIME
10,AM,NOUN,"noun, singular or mass",NN,I,TIME
10, ,SPACE,whitespace,_SP,O,
10,3,NUM,cardinal number,CD,O,
10,M,PROPN,"noun, proper singular",NNP,O,
10,Moderna,PROPN,"noun, proper singular",NNP,O,
10,vaccines,VERB,"verb, 3rd person singular present",VBZ,O,
10,from,ADP,"conjunction, subordinating or preposition",IN,O,
10,US,PROPN,"noun, proper singular",NNP,B,ORG
10,Government,PROPN,"noun, proper singular",NNP,I,ORG
10,arrive,VERB,"verb, non-3rd person singular present",VBP,O,
10,from,ADP,"conjunction, subordinating or preposition",IN,O,
10,COVAX,PROPN,"noun, proper singular",NNP,B,ORG
10,Facility,PROPN,"noun, proper singular",NNP,I,ORG
10, ,SPACE,whitespace,_SP,I,ORG
10,The,DET,determiner,DT,I,ORG
10,Department,PROPN,"noun, proper singular",NNP,I,ORG
10,of,ADP,"conjunction, subordinating or preposition",IN,I,ORG
10,Health,PROPN,"noun, proper singular",NNP,I,ORG
10,announced,VERB,"verb, past tense",VBD,O,
10,its,PRON,"pronoun, possessive",PRP$,O,
10,accelerated,VERB,"verb, past participle",VBN,O,
10,vaccination,NOUN,"noun, singular or mass",NN,O,
10,plan,NOUN,"noun, singular or mass",NN,O,
10,during,ADP,"conjunction, subordinating or preposition",IN,O,
10,the,DET,determiner,DT,O,
10,hard,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
10,lockdown,NOUN,"noun, singular or mass",NN,O,
10,",",PUNCT,"punctuation mark, comma",",",O,
10,which,PRON,wh-determiner,WDT,O,
10,includes,VERB,"verb, 3rd person singular present",VBZ,O,
10,strict,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
10,scheduling,NOUN,"noun, singular or mass",NN,O,
10,/,SYM,symbol,SYM,O,
10,pre,NOUN,"noun, singular or mass",NN,O,
10,-,NOUN,"noun, singular or mass",NN,O,
10,registration,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
10,",",PUNCT,"punctuation mark, comma",",",O,
10,alternative,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
10,modes,NOUN,"noun, plural",NNS,O,
10,of,ADP,"conjunction, subordinating or preposition",IN,O,
10,transportation,NOUN,"noun, singular or mass",NN,O,
10,for,ADP,"conjunction, subordinating or preposition",IN,O,
10,vaccinees,NOUN,"noun, plural",NNS,O,
10,",",PUNCT,"punctuation mark, comma",",",O,
10,and,CCONJ,"conjunction, coordinating",CC,O,
10,special,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
10,lanes,NOUN,"noun, plural",NNS,O,
10,for,ADP,"conjunction, subordinating or preposition",IN,O,
10,A2,NOUN,"noun, singular or mass",NN,B,PRODUCT
10,and,CCONJ,"conjunction, coordinating",CC,O,
10,A3,NOUN,"noun, singular or mass",NN,B,PRODUCT
10,population,NOUN,"noun, singular or mass",NN,O,
10,.,PUNCT,"punctuation mark, sentence closer",.,O,
11,"
",SPACE,whitespace,_SP,O,
12,The,DET,determiner,DT,O,
12,COVAX,PROPN,"noun, proper singular",NNP,O,
12,Facility,PROPN,"noun, proper singular",NNP,O,
12,—,PUNCT,"punctuation mark, colon or ellipsis",:,O,
12,co,VERB,"verb, past participle",VBN,O,
12,-,VERB,"verb, past participle",VBN,O,
12,led,VERB,"verb, past participle",VBN,O,
12,by,ADP,"conjunction, subordinating or preposition",IN,O,
12,Gavi,PROPN,"noun, proper singular",NNP,B,PERSON
12,",",PUNCT,"punctuation mark, comma",",",O,
12,the,DET,determiner,DT,B,ORG
12,Coalition,PROPN,"noun, proper singular",NNP,I,ORG
12,for,ADP,"conjunction, subordinating or preposition",IN,I,ORG
12,Epidemic,PROPN,"noun, proper singular",NNP,I,ORG
12,Preparedness,PROPN,"noun, proper singular",NNP,I,ORG
12,Innovations,PROPN,"noun, proper plural",NNPS,I,ORG
12,(,PUNCT,left round bracket,-LRB-,O,
12,CEPI,PROPN,"noun, proper singular",NNP,O,
12,),PUNCT,right round bracket,-RRB-,O,
12,and,CCONJ,"conjunction, coordinating",CC,O,
12,the,DET,determiner,DT,B,ORG
12,World,PROPN,"noun, proper singular",NNP,I,ORG
12,Health,PROPN,"noun, proper singular",NNP,I,ORG
12,Organization,PROPN,"noun, proper singular",NNP,I,ORG
12,(,PUNCT,left round bracket,-LRB-,O,
12,WHO,PRON,"wh-pronoun, personal",WP,O,
12,),PUNCT,right round bracket,-RRB-,O,
12,",",PUNCT,"punctuation mark, comma",",",O,
12, ,SPACE,whitespace,_SP,O,
12,together,ADV,adverb,RB,O,
12, ,SPACE,whitespace,_SP,O,
12,with,ADP,"conjunction, subordinating or preposition",IN,O,
12,UNICEF,PROPN,"noun, proper singular",NNP,O,
12,—,PUNCT,"punctuation mark, colon or ellipsis",:,O,
12,aims,VERB,"verb, 3rd person singular present",VBZ,O,
12,to,PART,"infinitival ""to""",TO,O,
12,provide,VERB,"verb, base form",VB,O,
12,access,NOUN,"noun, singular or mass",NN,O,
12,to,ADP,"conjunction, subordinating or preposition",IN,O,
12,quality,NOUN,"noun, singular or mass",NN,O,
12,-,PUNCT,"punctuation mark, hyphen",HYPH,O,
12,assured,VERB,"verb, past participle",VBN,O,
12,COVID-19,NOUN,"noun, singular or mass",NN,O,
12,vaccines,NOUN,"noun, plural",NNS,O,
12,",",PUNCT,"punctuation mark, comma",",",O,
12,enabling,VERB,"verb, gerund or present participle",VBG,O,
12,the,DET,determiner,DT,O,
12,protection,NOUN,"noun, singular or mass",NN,O,
12,of,ADP,"conjunction, subordinating or preposition",IN,O,
12, ,SPACE,whitespace,_SP,O,
12,frontline,NOUN,"noun, singular or mass",NN,O,
12,health,NOUN,"noun, singular or mass",NN,O,
12,care,NOUN,"noun, singular or mass",NN,O,
12,and,CCONJ,"conjunction, coordinating",CC,O,
12,social,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
12,workers,NOUN,"noun, plural",NNS,O,
12,",",PUNCT,"punctuation mark, comma",",",O,
12,as,ADV,adverb,RB,O,
12,well,ADV,adverb,RB,O,
12,as,ADP,"conjunction, subordinating or preposition",IN,O,
12,other,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
12,high,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
12,-,PUNCT,"punctuation mark, hyphen",HYPH,O,
12,risk,NOUN,"noun, singular or mass",NN,O,
12,and,CCONJ,"conjunction, coordinating",CC,O,
12,vulnerable,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
12,groups,NOUN,"noun, plural",NNS,O,
12,such,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
12,as,ADP,"conjunction, subordinating or preposition",IN,O,
12,the,DET,determiner,DT,O,
12,elderly,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
12,and,CCONJ,"conjunction, coordinating",CC,O,
12,those,PRON,determiner,DT,O,
12,with,ADP,"conjunction, subordinating or preposition",IN,O,
12,underlying,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
12,medical,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
12,conditions,NOUN,"noun, plural",NNS,O,
12,.,PUNCT,"punctuation mark, sentence closer",.,O,
13,"
",SPACE,whitespace,_SP,O,
13,“,PUNCT,opening quotation mark,``,O,
13,The,DET,determiner,DT,O,
13,WHO,PRON,"wh-pronoun, personal",WP,B,ORG
13,commends,VERB,"verb, 3rd person singular present",VBZ,O,
13,the,DET,determiner,DT,O,
13,US,PROPN,"noun, proper singular",NNP,B,GPE
13,government,NOUN,"noun, singular or mass",NN,O,
13,for,ADP,"conjunction, subordinating or preposition",IN,O,
13,its,PRON,"pronoun, possessive",PRP$,O,
13,efforts,NOUN,"noun, plural",NNS,O,
13,to,PART,"infinitival ""to""",TO,O,
13,share,VERB,"verb, base form",VB,O,
13,COVID-19,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
13,vaccines,NOUN,"noun, plural",NNS,O,
13,and,CCONJ,"conjunction, coordinating",CC,O,
13,facilitate,VERB,"verb, base form",VB,O,
13,their,PRON,"pronoun, possessive",PRP$,O,
13,equitable,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
13,distribution,NOUN,"noun, singular or mass",NN,O,
13,around,ADP,"conjunction, subordinating or preposition",IN,O,
13,the,DET,determiner,DT,O,
13,world,NOUN,"noun, singular or mass",NN,O,
13,.,PUNCT,"punctuation mark, sentence closer",.,O,
14,"
",SPACE,whitespace,_SP,O,
14,We,PRON,"pronoun, personal",PRP,O,
14,especially,ADV,adverb,RB,O,
14,express,VERB,"verb, non-3rd person singular present",VBP,O,
14,our,PRON,"pronoun, possessive",PRP$,O,
14,appreciation,NOUN,"noun, singular or mass",NN,O,
14,to,ADP,"conjunction, subordinating or preposition",IN,O,
14,the,DET,determiner,DT,O,
14,US,PROPN,"noun, proper singular",NNP,B,GPE
14,for,ADP,"conjunction, subordinating or preposition",IN,O,
14,sharing,VERB,"verb, gerund or present participle",VBG,O,
14,vaccines,NOUN,"noun, plural",NNS,O,
14,with,ADP,"conjunction, subordinating or preposition",IN,O,
14,the,DET,determiner,DT,O,
14,Philippines,PROPN,"noun, proper plural",NNPS,B,GPE
14,.,PUNCT,"punctuation mark, sentence closer",.,O,
15,"
",SPACE,whitespace,_SP,O,
15,Equitable,ADJ,"adjective (English), other noun-modifier (Chinese)",JJ,O,
